"","X","acc","comptimes","pen"
"1",1,0.698568871290423,85.7939999999944,0.629998663168287
"2",2,0.596872773839591,97.1820000000007,0.648494367429645
"3",3,0.710344595635587,92.2119999999995,0.63172324789408
"4",4,0.595986814017228,90.3379999999888,0.637041259586379
"5",5,0.636359740382743,108.679000000004,0.629517842523182
"6",6,0.613007920161589,91.4199999999837,0.637687842288461
"7",7,0.685443300218067,97.7570000000123,0.64493004053577
"8",8,0.665425547008066,94.3740000000107,0.64812198910918
"9",9,0.581286406411786,91.122000000003,0.63357280945775
"10",10,0.693869241568174,95.0290000000095,0.640632341580312
"11",11,0.677420238511922,97.7830000000249,0.647090554091577
"12",12,0.629762390359991,94.6430000000109,0.651795151006105
"13",13,0.672983724115928,85.5599999999977,0.63580560623657
"14",14,0.57415138282382,111.208000000013,0.643612021032389
"15",15,0.620600283749439,86.8209999999963,0.639638085039021
"16",16,0.651446976377598,100.626000000018,0.646739673622841
"17",17,0.689670931407483,90.4049999999988,0.627575614772549
"18",18,0.70344472757938,110.524000000005,0.648830413316435
"19",19,0.578955789161205,93.5760000000009,0.65171546636616
"20",20,0.677527545207722,90.0230000000156,0.636601527989783
"21",21,0.614119777548324,96.0439999999944,0.64910585921811
"22",22,0.775351089769645,89.6430000000109,0.637267902842061
"23",23,0.673023341326249,109.993999999977,0.629720785408134
"24",24,0.655388839633439,84.8589999999967,0.634929109054224
"25",25,0.492013622302279,100.503999999986,0.64202687990014
"26",26,0.58224533366226,95.6499999999942,0.647872671562283
"27",27,0.702930099573858,88.3260000000009,0.618639069415906
"28",28,0.675953707049402,93.9680000000226,0.641873976949256
"29",29,0.69551584809987,99.6650000000081,0.645189061756914
"30",30,0.632690094471451,96.127999999997,0.642803913549885
"31",31,0.759212562600402,87.8029999999853,0.639616348872633
"32",32,0.639890391256194,89.5050000000047,0.635222541682123
"33",33,0.629527171545477,90.3070000000007,0.628869733658076
"34",34,0.592415790618841,98.0819999999949,0.637648473828218
"35",35,0.624294614812017,89.872000000003,0.629779837743159
"36",36,0.669165604106393,89.4809999999998,0.63698781388086
"37",37,0.673746134343893,94.4279999999853,0.640882235471691
"38",38,0.740497231459671,86.2679999999818,0.626025670276947
"39",39,0.639074904223732,89.6509999999835,0.638423303399215
"40",40,0.650540558390016,94.8340000000026,0.636133464543649
"41",41,0.671673398521245,92.6190000000061,0.637688819951709
"42",42,0.632450421660298,89.8340000000026,0.634852112091631
"43",43,0.637000748267597,88.2359999999753,0.637780370439264
"44",44,0.62156829339193,107.231999999989,0.641225986000183
"45",45,0.670767221443143,88.0380000000005,0.632870608742838
"46",46,0.681029957683875,101.999000000011,0.649676912579895
"47",47,0.689587653069455,92.6119999999937,0.638832554363151
"48",48,0.575463616976266,105.127000000008,0.636230630276961
"49",49,0.555900421371967,108.144,0.649282691258119
"50",50,0.617319316836393,86.5550000000221,0.623022368190008
"51",1,0.60476962904828,85.9260000000068,0.637791232146808
"52",2,0.591731134484304,86.8199999999779,0.636003278689569
"53",3,0.640757530063848,85.1959999999963,0.637777093042016
"54",4,0.745443031276376,90.1879999999946,0.637700302815281
"55",5,0.667746314138482,94.752999999997,0.63878748721026
"56",6,0.609364058227569,92.7599999999802,0.634673800065716
"57",7,0.580119747588999,107.350999999995,0.636242739426052
"58",8,0.6827570831306,88.0629999999946,0.629359703359574
"59",9,0.601827206348562,87.4130000000005,0.635453100043957
"60",10,0.623030055532887,92.9079999999958,0.642115877694584
"61",11,0.625041938798042,91.2680000000109,0.623084722517459
"62",12,0.598708751214459,88.060999999987,0.638704828259003
"63",13,0.608532943903928,96.2580000000016,0.643676176815734
"64",14,0.685285289272458,96.8289999999979,0.638773605419772
"65",15,0.610148714481569,91.2090000000026,0.633931543772853
"66",16,0.583641065513745,89.1289999999863,0.635254413465627
"67",17,0.70147862843487,94.2710000000079,0.648524587695061
"68",18,0.724493445453561,102.232000000018,0.648107998439014
"69",19,0.560872807815803,99.7119999999995,0.645878713056531
"70",20,0.535762081442168,89.7490000000107,0.636721616037169
"71",21,0.643689530183245,87.5840000000026,0.633313103551451
"72",22,0.587798511510596,85.8369999999995,0.637899128983193
"73",23,0.627507866554411,86.1410000000033,0.639797221013321
"74",24,0.637309003517604,85.2440000000061,0.643468276628339
"75",25,0.706254334772242,88.7700000000186,0.628126325942207
"76",26,0.650717930120479,97.6959999999963,0.614511811856947
"77",27,0.523449334639934,94.9770000000135,0.636165060829794
"78",28,0.614411628791549,95.4239999999991,0.642108324283049
"79",29,0.640333770841308,92.6690000000235,0.646164545695405
"80",30,0.571530364823793,97.2229999999981,0.642157390545282
"81",31,0.696552255899167,95.4939999999769,0.648201492645311
"82",32,0.617853164691448,92.6929999999993,0.641806477673243
"83",33,0.633805950117864,98.6969999999856,0.644521450934011
"84",34,0.638794087314246,87.3929999999818,0.639205543933292
"85",35,0.518781012550134,86.4590000000026,0.642092490439573
"86",36,0.655339677196096,93.7490000000107,0.642059831336783
"87",37,0.622856218574707,99.4709999999905,0.644491191583946
"88",38,0.667633401680498,88.7369999999937,0.631537942055879
"89",39,0.639488839095629,92.8979999999865,0.63228371791837
"90",40,0.685715026496147,90.2909999999974,0.635514219825727
"91",41,0.694433092888335,89.7309999999998,0.634406306426351
"92",42,0.595558541110507,93.9489999999932,0.648770749725775
"93",43,0.68689747544996,93.0340000000142,0.639537733561353
"94",44,0.771533903731569,100.217999999993,0.642669775325397
"95",45,0.59994182729849,89.4759999999951,0.626293736372061
"96",46,0.674884524506731,87.9729999999981,0.625751392150002
"97",47,0.682087350118365,92.6990000000224,0.648853499400701
"98",48,0.647363448126529,93.2710000000079,0.65083431582634
"99",49,0.63338924010613,86.6120000000228,0.621752127241624
"100",50,0.652795028445163,89.439000000013,0.638902366304798
