"","X","acc","comptimes"
"1",1,0.687097359647761,567.495999999999
"2",2,0.573019758074601,566.256000000001
"3",3,0.684793471644091,563.822
"4",4,0.57938524244117,568.328000000001
"5",1,0.575016371157701,573.883000000002
"6",2,0.517999309448108,568.293000000005
"7",3,0.661918115846064,566.451999999997
"8",4,0.605151604780133,565.888999999996
"9",1,0.543426758792607,567.110000000001
"10",2,0.673767454583201,567.809999999998
"11",3,0.673614140883273,567.775999999998
"12",4,0.611954106972605,567.038
"13",1,0.631671537433673,572.556000000004
"14",2,0.529730875941069,571.159999999996
"15",3,0.607361243518347,566.411999999997
"16",4,0.597039334780039,569.947999999997
"17",1,0.677770523660346,570.970999999998
"18",2,0.628629887619847,563.131000000001
"19",3,0.537710456605914,568.047999999995
"20",4,0.638561967044134,568.328000000001
