"","X","acc","comptimes"
"1",1,0.674759159934722,760.618999999992
"2",2,0.632339069225396,755.231
"3",3,0.670119417949924,756.813000000009
"4",4,0.733250572351147,754.150999999998
"5",1,0.587078569034508,762.231
"6",2,0.608759242928154,763.286000000007
"7",3,0.692938831681177,754.65400000001
"8",4,0.556757208464661,755.016999999993
"9",1,0.644397283351847,765.358999999997
"10",2,0.70048599969821,759.040999999997
"11",3,0.685543088088835,765.679999999993
"12",4,0.674703327146557,763.017000000007
"13",1,0.619516119347489,766.373999999996
"14",2,0.579335859982944,766.59199999999
"15",3,0.613109923945585,767.597000000009
"16",4,0.674084361241167,766.361000000004
"17",1,0.73706265485746,764.292999999991
"18",2,0.701472398288999,764.971000000005
"19",3,0.63466404105578,764.448999999993
"20",4,0.675091397501989,772.717000000004
