"","X","acc","comptimes","archs"
"1",1,0.318310331082121,48.5,"multiMLP_L4_N64_D0.1_CV1"
"2",2,0.018129161707291,48.6499999999996,"multiMLP_L4_N64_D0.1_CV1"
"3",3,0.132276788080856,48.4700000000003,"multiMLP_L8_N64_D0.1_CV1"
"4",4,-0.0434084534383488,49.2700000000004,"multiMLP_L4_N16_D0.1_CV1"
"5",5,0.0675510228725773,46.7200000000003,"multiMLP_L4_N16_D0.3_CV1"
"6",6,-0.00932356501809605,49.5199999999995,"multiMLP_L4_N16_D0.3_CV1"
"7",7,0.0636178588699327,48.1999999999998,"multiMLP_L8_N16_D0.3_CV1"
"8",8,0.0711140512992876,47.29,"multiMLP_L8_N64_D0.1_CV1"
"9",9,0.0455972933989015,48.3900000000003,"multiMLP_L4_N16_D0.3_CV1"
"10",10,-0.0331225275075361,48.9400000000005,"multiMLP_L8_N64_D0.3_CV1"
"11",1,0.138890542439657,49.7900000000009,"multiMLP_L8_N64_D0.3_CV1"
"12",2,0.153246245137674,50.5900000000001,"multiMLP_L4_N16_D0.3_CV1"
"13",3,0.00405848077128943,51.3899999999994,"multiMLP_L4_N64_D0.1_CV1"
"14",4,-0.0272959362502746,48.3600000000006,"multiMLP_L4_N16_D0.3_CV1"
"15",5,0.0353599112538843,50.1200000000008,"multiMLP_L4_N64_D0.3_CV1"
"16",6,0.134776949706027,49.2000000000007,"multiMLP_L4_N16_D0.1_CV1"
"17",7,-0.0924169205952865,49.7999999999993,"multiMLP_L4_N64_D0.3_CV1"
"18",8,0.0335245084324452,50.25,"multiMLP_L8_N64_D0.3_CV1"
"19",9,0.294885451754856,52.8299999999999,"multiMLP_L4_N64_D0.1_CV1"
"20",10,0.050758209763057,47.9499999999989,"multiMLP_L8_N64_D0.3_CV1"
