"","X","acc","comptimes"
"1",1,0.69192583747173,565.380000000005
"2",2,0.587900800936585,566.453999999998
"3",3,0.683300518630054,566.534
"4",4,0.592967981195848,564.085999999996
"5",1,0.606792727572734,565.568999999996
"6",2,0.581535721108093,567.264000000003
"7",3,0.682153018053659,569.422999999995
"8",4,0.628062871091262,566.983999999997
"9",1,0.572997662190049,560.429000000004
"10",2,0.683151520369474,561.822999999997
"11",3,0.681390034204122,563.055
"12",4,0.622276670085475,562.847000000002
"13",1,0.655873187229715,563.768000000004
"14",2,0.553317520008483,564.458999999995
"15",3,0.619446559434142,567.346000000005
"16",4,0.62797054285226,564.112000000001
"17",1,0.682856208273069,564.947
"18",2,0.660270231566131,562.015999999996
"19",3,0.570067169847798,561.255000000005
"20",4,0.654107532555724,560.290000000001
