"","X","acc","comptimes","archs"
"1",1,0.25893543016676,59.9399999999987,"multiMLP_L8_N64_D0.1_CV2"
"2",2,0.358728155451413,55.1700000000019,"multiMLP_L4_N64_D0.1_CV2"
"3",3,0.392030962808169,61.4799999999996,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.462517126282324,59.0300000000025,"multiMLP_L8_N64_D0.1_CV2"
"5",5,0.339816348594296,59.3899999999994,"multiMLP_L8_N64_D0.1_CV2"
"6",6,0.181534350802987,55.2200000000012,"multiMLP_L4_N64_D0.1_CV2"
"7",7,0.388466162941789,58.7799999999988,"multiMLP_L8_N64_D0.1_CV2"
"8",8,0.270398712698317,59.5299999999988,"multiMLP_L8_N64_D0.1_CV2"
"9",9,0.472281714159722,62.2599999999984,"multiMLP_L8_N64_D0.1_CV2"
"10",10,0.236715438175325,61.5,"multiMLP_L8_N64_D0.1_CV2"
"11",1,0.150492338923118,56.7799999999988,"multiMLP_L8_N64_D0.1_CV2"
"12",2,0.316736573374245,57.2299999999996,"multiMLP_L8_N64_D0.1_CV2"
"13",3,0.221601281241425,57.4300000000003,"multiMLP_L8_N64_D0.1_CV2"
"14",4,0.211049157341072,60.4700000000012,"multiMLP_L8_N64_D0.1_CV2"
"15",5,0.217850477618352,57.5800000000017,"multiMLP_L8_N64_D0.1_CV2"
"16",6,0.190273110428448,59.3600000000006,"multiMLP_L4_N64_D0.1_CV2"
"17",7,0.246468888309475,59.4700000000012,"multiMLP_L8_N64_D0.1_CV2"
"18",8,0.303401248997364,58.4800000000032,"multiMLP_L8_N64_D0.1_CV2"
"19",9,0.513002269070964,61.6200000000026,"multiMLP_L8_N64_D0.1_CV2"
"20",10,0.325729759611407,58.3400000000001,"multiMLP_L8_N64_D0.1_CV2"
