"","X","acc","comptimes","archs"
"1",1,0.261899700362216,52.6700000000001,"multiMLP_L8_N64_D0.1_CV2"
"2",2,0.366283494559822,52.1099999999997,"multiMLP_L4_N64_D0.1_CV2"
"3",3,0.303743360493356,55.8900000000003,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.202321638111324,55.96,"multiMLP_L8_N64_D0.1_CV2"
"5",5,0.220611628044071,54.1400000000003,"multiMLP_L8_N64_D0.1_CV2"
"6",6,0.0248442189574873,53.6399999999994,"multiMLP_L8_N64_D0.1_CV2"
"7",7,0.252201692077161,54.75,"multiMLP_L4_N64_D0.3_CV2"
"8",8,0.0517525000515392,53.3200000000006,"multiMLP_L8_N64_D0.1_CV2"
"9",9,0.306619954109103,55.1400000000003,"multiMLP_L8_N64_D0.1_CV2"
"10",10,0.224609962880829,77.5600000000004,"multiMLP_L8_N64_D0.1_CV2"
"11",1,0.0588095125043997,52.8400000000001,"multiMLP_L4_N64_D0.1_CV2"
"12",2,0.181330633167711,50.4499999999998,"multiMLP_L8_N64_D0.1_CV2"
"13",3,0.0907650238540622,55.6700000000001,"multiMLP_L8_N64_D0.1_CV2"
"14",4,0.144141958404669,54.8499999999995,"multiMLP_L8_N64_D0.1_CV2"
"15",5,-0.000164345175873043,53.9200000000001,"multiMLP_L8_N64_D0.1_CV2"
"16",6,0.122488264030896,52.8099999999995,"multiMLP_L4_N64_D0.1_CV2"
"17",7,0.133243600001261,53.54,"multiMLP_L4_N64_D0.1_CV2"
"18",8,0.172362767778873,53.8800000000001,"multiMLP_L4_N64_D0.1_CV2"
"19",9,0.334912434988089,54.5799999999999,"multiMLP_L4_N64_D0.3_CV2"
"20",10,0.17345123454509,51.8100000000004,"multiMLP_L8_N64_D0.1_CV2"
