"","X","acc","comptimes","archs"
"1",1,0.174892698104832,59.3500000000004,"multiMLP_L4_N64_D0.1_CV2"
"2",2,0.21570882287081,55.6700000000001,"multiMLP_L8_N64_D0.1_CV2"
"3",3,0.178000505957723,59.75,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.155201198528276,58.1900000000005,"multiMLP_L8_N64_D0.1_CV2"
"5",5,0.20526395057244,56.9300000000003,"multiMLP_L8_N64_D0.1_CV2"
"6",6,0.0846263774912213,57.2099999999991,"multiMLP_L8_N64_D0.1_CV2"
"7",7,0.260774866982003,58.1999999999989,"multiMLP_L8_N64_D0.1_CV2"
"8",8,0.0329782686359467,56.3299999999999,"multiMLP_L8_N64_D0.1_CV2"
"9",9,0.1563953108098,58.6900000000005,"multiMLP_L8_N64_D0.1_CV2"
"10",10,0.170723213254954,58.1299999999992,"multiMLP_L8_N64_D0.1_CV2"
"11",1,0.115356822153158,59.5699999999997,"multiMLP_L8_N64_D0.1_CV2"
"12",2,0.206743342888926,56.3500000000004,"multiMLP_L8_N64_D0.1_CV2"
"13",3,0.0133874808496149,57.4799999999996,"multiMLP_L8_N64_D0.1_CV2"
"14",4,0.151351486463517,57.3000000000011,"multiMLP_L4_N64_D0.1_CV2"
"15",5,0.0235554403716528,57.9400000000005,"multiMLP_L8_N64_D0.1_CV2"
"16",6,0.175610275010476,56.0799999999999,"multiMLP_L8_N64_D0.1_CV2"
"17",7,0.134949076256706,58.9500000000007,"multiMLP_L8_N64_D0.1_CV2"
"18",8,0.241337605524278,57.6800000000003,"multiMLP_L8_N64_D0.1_CV2"
"19",9,0.154833632897318,56.2300000000014,"multiMLP_L8_N64_D0.1_CV2"
"20",10,0.119610856501812,55.8900000000012,"multiMLP_L8_N64_D0.1_CV2"
