"","X","acc","comptimes"
"1",1,0.821997110754207,758.253999999986
"2",2,0.779263931881816,752.597999999998
"3",3,0.77394578960396,755.154999999999
"4",4,0.851511391559551,758.213000000018
"5",1,0.767841954755545,762.202000000019
"6",2,0.787580060149902,754.579999999987
"7",3,0.829895966010169,758.394
"8",4,0.779573155520401,761.241000000009
"9",1,0.791641097163889,762.126000000018
"10",2,0.832498322154012,766.083000000013
"11",3,0.795373280202285,761.838000000018
"12",4,0.775745054384042,762.893000000011
"13",1,0.824146426323121,769.165999999997
"14",2,0.753162197583165,764.111999999994
"15",3,0.786992041744846,765.366000000009
"16",4,0.773364933673601,766.101999999984
"17",1,0.822189197750594,775.126000000018
"18",2,0.837845104859854,763
"19",3,0.789367506667957,766.502999999997
"20",4,0.778726735883818,771.546000000002
