"","X","acc","comptimes","archs"
"1",1,0.141910801436364,55.7800000000007,"multiMLP_L8_N64_D0.1_CV2"
"2",2,0.220583901638945,55.5099999999993,"multiMLP_L8_N64_D0.1_CV2"
"3",3,0.188841155028733,56.3699999999999,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.127265646765066,55.2300000000005,"multiMLP_L8_N64_D0.1_CV2"
"5",5,0.188424010376926,54.5599999999995,"multiMLP_L8_N64_D0.1_CV2"
"6",6,0.106992197050124,55.4100000000017,"multiMLP_L8_N64_D0.1_CV2"
"7",7,0.216771347371374,58.3900000000012,"multiMLP_L8_N64_D0.1_CV2"
"8",8,0.0182444575985619,55.5999999999985,"multiMLP_L8_N64_D0.1_CV2"
"9",9,0.216504071210377,54.7999999999993,"multiMLP_L4_N64_D0.1_CV2"
"10",10,0.127008474783872,56.3000000000011,"multiMLP_L8_N64_D0.1_CV2"
"11",1,0.101923255813833,55.0599999999995,"multiMLP_L8_N64_D0.1_CV2"
"12",2,0.192894679901526,52.71,"multiMLP_L8_N64_D0.1_CV2"
"13",3,0.0830276764535579,77.4699999999993,"multiMLP_L8_N64_D0.1_CV2"
"14",4,0.0886413057006657,59.1999999999998,"multiMLP_L8_N64_D0.1_CV2"
"15",5,0.0684073034636617,57.0599999999995,"multiMLP_L8_N64_D0.1_CV2"
"16",6,0.103968843534727,55.8899999999994,"multiMLP_L8_N64_D0.1_CV2"
"17",7,0.0289502871008249,57.5999999999985,"multiMLP_L8_N64_D0.1_CV2"
"18",8,0.215741386283994,55.7399999999998,"multiMLP_L8_N64_D0.1_CV2"
"19",9,0.166383215729927,55.5300000000007,"multiMLP_L8_N64_D0.1_CV2"
"20",10,0.178470897298283,55.6900000000005,"multiMLP_L8_N64_D0.1_CV2"
