"","acc","comptimes"
"1",0.645946262371896,0.164000000000001
"2",0.586962942039382,0.0709999999999997
"3",0.647543915785803,0.0909999999999993
"4",0.611788744399478,0.108000000000001
"5",0.573108861540726,0.0779999999999994
"6",0.540186811808106,0.0799999999999983
"7",0.683745369109718,0.0650000000000013
"8",0.577005747916115,0.0619999999999976
"9",0.597973950675091,0.0670000000000002
"10",0.613014868259097,0.0689999999999955
"11",0.624747136130923,0.078000000000003
"12",0.578809784472262,0.0730000000000004
"13",0.594503424128535,0.157000000000004
"14",0.489323461730851,0.0790000000000006
"15",0.568657762865831,0.0700000000000003
"16",0.600491601457861,0.0690000000000026
"17",0.634920548356682,0.0689999999999884
"18",0.662336389120156,0.070999999999998
"19",0.601749512695073,0.0819999999999936
"20",0.6488335512111,0.0720000000000027
"21",0.598475957451219,0.070999999999998
"22",0.767560597185361,0.102999999999994
"23",0.612268546634749,0.0700000000000074
"24",0.555161708291671,0.0960000000000036
"25",0.521082876923691,0.159999999999997
"26",0.402529590124775,0.0930000000000035
"27",0.677797056308172,0.0550000000000068
"28",0.62446550324079,0.11699999999999
"29",0.62709696845486,0.0670000000000073
"30",0.633875738596958,0.0720000000000027
"31",0.720837638728276,0.070999999999998
"32",0.600793169014759,0.0660000000000025
"33",0.597204539209164,0.0710000000000264
"34",0.559320109150771,0.115000000000009
"35",0.567815347236527,0.070999999999998
"36",0.599540267766863,0.0939999999999941
"37",0.64777823342512,0.129999999999995
"38",0.656221717641894,0.0720000000000027
"39",0.556944145197213,0.0640000000000214
"40",0.624729605416466,0.0759999999999934
"41",0.668821208554401,0.0769999999999982
"42",0.659210889627087,0.11099999999999
"43",0.530187378535178,0.0670000000000073
"44",0.63327578058354,0.070999999999998
"45",0.639676887560961,0.0779999999999745
"46",0.638762065650661,0.0759999999999934
"47",0.634279477601169,0.070999999999998
"48",0.572702158562138,0.0689999999999884
"49",0.438193650783957,0.09699999999998
"50",0.604114198078748,0.0689999999999884
"51",0.564169072434263,0.070999999999998
"52",0.546223884245375,0.0660000000000025
"53",0.598298578739822,0.063999999999993
"54",0.70349230929915,0.0680000000000121
"55",0.628139431760237,0.0669999999999789
"56",0.564571408827022,0.0699999999999932
"57",0.458080103071407,0.0679999999999836
"58",0.653196385697989,0.0680000000000121
"59",0.609224338090242,0.0669999999999789
"60",0.635652876729323,0.0640000000000214
"61",0.629233137612943,0.063999999999993
"62",0.621238911658517,0.0669999999999789
"63",0.554736202317361,0.0690000000000168
"64",0.655594165182896,0.126999999999953
"65",0.619354877686057,0.0819999999999936
"66",0.53611938979833,0.0670000000000073
"67",0.602262837537961,0.0679999999999836
"68",0.656215974380019,0.0749999999999886
"69",0.465466115099392,0.0690000000000168
"70",0.562984247059521,0.0649999999999977
"71",0.532853554384366,0.108000000000004
"72",0.596137992004506,0.0710000000000264
"73",0.55625022757777,0.0670000000000073
"74",0.616645078216162,0.0699999999999932
"75",0.686621348321661,0.0730000000000359
"76",0.652928434576118,0.100999999999999
"77",0.570521244132454,0.0710000000000264
"78",0.628295646358991,0.0739999999999554
"79",0.575190088428788,0.0729999999999791
"80",0.529081065083696,0.0819999999999936
"81",0.630476911233691,0.0690000000000168
"82",0.578955445511965,0.15100000000001
"83",0.595323118271314,0.0809999999999604
"84",0.606163504184877,0.114000000000033
"85",0.486414388814864,0.0670000000000073
"86",0.637054387418736,0.140999999999963
"87",0.602002730176675,0.117999999999995
"88",0.61484497504572,0.0739999999999554
"89",0.566554842733936,0.0609999999999786
"90",0.656250936648879,0.0919999999999845
"91",0.658912589749099,0.0680000000000405
"92",0.583733914713472,0.0680000000000405
"93",0.614583594867686,0.111999999999966
"94",0.72224110997132,0.100999999999999
"95",0.593357151638591,0.0720000000000027
"96",0.589088767041305,0.0679999999999836
"97",0.741610057470511,0.0739999999999554
"98",0.531699525762832,0.0709999999999695
"99",0.596506534990436,0.0640000000000214
"100",0.677924768940104,0.0389999999999873
