"","X","acc","comptimes"
"1",1,0.495005064435364,580.625
"2",2,0.541253430174622,575.187000000002
"3",3,0.527129646374115,570.284
"4",4,0.592996407793839,581.919000000002
"5",1,0.462973052532093,576.987999999998
"6",2,0.36391123081185,589.655999999999
"7",3,0.642022172075812,575.284
"8",4,0.495963759397267,582.294999999998
"9",1,0.531333287431788,560.191999999999
"10",2,0.517265093322043,562.643
"11",3,0.525112205079026,560.501
"12",4,0.495217107520258,565.403999999999
"13",1,0.428587631087123,564.127
"14",2,0.393845434574143,566.43
"15",3,0.465896057168186,571.935000000001
"16",4,0.479329668309439,568.650999999998
"17",1,0.58272352947539,563.035
"18",2,0.573784548599707,564.612999999998
"19",3,0.621519361472424,569.748000000003
"20",4,0.490846447727438,571.637000000002
