"","X","acc","comptimes","archs"
"1",1,0.214535412991942,86.5900000000001,"multiMLP_L8_N64_D0.1_CV2"
"2",2,0.506802784095478,55.5500000000011,"multiMLP_L8_N64_D0.1_CV2"
"3",3,0.362463034222993,58.3900000000012,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.395135624705859,56.1200000000008,"multiMLP_L4_N64_D0.3_CV2"
"5",5,0.344950765566281,54.25,"multiMLP_L8_N64_D0.1_CV2"
"6",6,0.111917218200906,53.2899999999991,"multiMLP_L8_N16_D0.1_CV2"
"7",7,0.403439944603334,52.5100000000002,"multiMLP_L8_N64_D0.1_CV2"
"8",8,0.27286204708642,52.25,"multiMLP_L8_N64_D0.1_CV2"
"9",9,0.390288850936642,54.9200000000001,"multiMLP_L8_N64_D0.1_CV2"
"10",10,0.217673662064393,53.3899999999994,"multiMLP_L8_N64_D0.1_CV2"
"11",1,0.12998104287775,52.4699999999993,"multiMLP_L8_N64_D0.1_CV2"
"12",2,0.247429606248007,49.4899999999998,"multiMLP_L8_N64_D0.1_CV2"
"13",3,0.116336255971837,53.4499999999989,"multiMLP_L4_N64_D0.3_CV2"
"14",4,0.212127458331149,54.8400000000001,"multiMLP_L8_N64_D0.1_CV2"
"15",5,0.177205551739868,54.9200000000001,"multiMLP_L8_N64_D0.1_CV2"
"16",6,0.15739753362322,55.0200000000004,"multiMLP_L4_N16_D0.1_CV2"
"17",7,0.13383961826331,97.3600000000006,"multiMLP_L4_N16_D0.3_CV2"
"18",8,0.404365857423866,56.7099999999991,"multiMLP_L4_N64_D0.1_CV2"
"19",9,0.49645446594887,57.75,"multiMLP_L8_N64_D0.1_CV2"
"20",10,0.287805970281745,52.2400000000016,"multiMLP_L4_N64_D0.1_CV2"
