"","X","acc","comptimes"
"1",1,0.925224288752014,751.494999999995
"2",2,0.906471471877833,755.274999999994
"3",3,0.891573727422067,757.475000000006
"4",4,0.931172864980553,756.118000000017
"5",1,0.873997316818184,760.149000000005
"6",2,0.900061475845323,756.631999999983
"7",3,0.901827082014177,756.25
"8",4,0.900614562044823,758.530999999988
"9",1,0.871976639533658,763.904999999999
"10",2,0.926149080642738,761.254000000015
"11",3,0.90956478767138,757.448000000004
"12",4,0.895700012150086,763.956000000006
"13",1,0.922136863596003,765.152999999991
"14",2,0.883619167125708,767.062000000005
"15",3,0.891641357172473,768.187000000005
"16",4,0.89493424993368,768.046000000002
"17",1,0.916844315499762,765.927999999985
"18",2,0.90240365634777,764.597000000009
"19",3,0.882115315192428,769.228000000003
"20",4,0.901632592669416,768.628999999986
