"","X","acc","comptimes"
"1",1,0.607821339059585,650.062000000002
"2",2,0.554363571678623,626.369999999999
"3",3,0.600859174485099,651.833000000006
"4",4,0.550398971785787,644.803999999996
"5",1,0.496809558727841,462.914000000001
"6",2,0.448320248053662,487.798000000003
"7",3,0.668685562592186,472.781000000003
"8",4,0.527972371941068,486.743000000002
"9",1,0.5426112299432,376.475000000002
"10",2,0.621043948890625,375.148999999998
"11",3,0.605178538281777,381.546999999999
"12",4,0.556098466953337,375.814000000002
"13",1,0.540972034960743,372.191999999999
"14",2,0.444498511507884,371.023000000001
"15",3,0.542452216615889,374.005000000001
"16",4,0.552304606456311,375.614000000001
"17",1,0.639825182190099,375.190000000002
"18",2,0.594320312415976,367.206000000002
"19",3,0.568904852316537,374.621999999999
"20",4,0.577246813940789,377.319
