"","X","acc","comptimes"
"1",1,0.662958667284521,575.210999999996
"2",2,0.628632909192668,610.650999999998
"3",3,0.676125296328648,568.288
"4",4,0.644007565300533,600.439999999988
"5",1,0.631303778865972,420.441000000006
"6",2,0.624508479599179,424.832999999999
"7",3,0.725838547061441,415.921000000002
"8",4,0.619666697935124,433.804999999993
"9",1,0.638444802146898,539.237000000001
"10",2,0.690016758644947,505.551999999996
"11",3,0.686186495516229,512.857000000004
"12",4,0.639742247798188,510.437999999995
"13",1,0.62323792541885,566.351000000002
"14",2,0.548160115434257,522.627999999997
"15",3,0.608925814613193,530.152999999998
"16",4,0.667525621057988,494.512999999999
"17",1,0.671866474144684,562.210000000006
"18",2,0.709940968502839,523.958999999995
"19",3,0.658416568341107,525.885999999999
"20",4,0.672962633590996,492.811000000002
