"","X","acc","comptimes"
"1",1,0.925688441486829,733.467000000004
"2",2,0.905984192021785,737.488000000012
"3",3,0.889936416984674,733.662000000011
"4",4,0.927158348348279,729.584000000003
"5",1,0.8695576586289,555.350999999995
"6",2,0.901221526554978,568.129000000001
"7",3,0.899910089465998,559.96100000001
"8",4,0.895752772558321,566.050000000003
"9",1,0.875596058199625,478.016000000003
"10",2,0.92313106479294,479.931000000011
"11",3,0.9073006788583,481.5
"12",4,0.891858592964594,476.399000000005
"13",1,0.919553687829982,471.543000000005
"14",2,0.881500796141937,469.403000000006
"15",3,0.88818322304451,473.007999999987
"16",4,0.897300585312058,471.264999999999
"17",1,0.913122154232178,484.794999999998
"18",2,0.905809880229677,482.322
"19",3,0.876426848898936,481.296000000002
"20",4,0.899474525678813,478.600999999995
