"","X","acc","comptimes"
"1",1,0.59056795740997,565.659
"2",2,0.583222196264485,577.709999999992
"3",3,0.620379262188228,574.330999999991
"4",4,0.65608731353947,549.592999999993
"5",1,0.593831979465295,449.947
"6",2,0.561605756398439,451.781000000003
"7",3,0.708419501238395,435.861999999994
"8",4,0.583276362724072,447.986000000004
"9",1,0.660244483959827,378.383000000002
"10",2,0.605730435440784,374.929000000004
"11",3,0.621997547473699,377.628999999994
"12",4,0.598270380502629,375.165000000001
"13",1,0.554459515049232,373.421999999999
"14",2,0.493313134127674,372.311999999998
"15",3,0.554165233193838,373.390000000007
"16",4,0.605688881526169,370.287000000004
"17",1,0.636741639292253,370.355000000003
"18",2,0.672621122517852,372.451999999997
"19",3,0.684428822812963,377.553999999996
"20",4,0.608743999886984,371.735999999997
