"","X","acc","comptimes","archs"
"1",1,-0.138300482701168,48.9899999999998,"multiMLP_L4_N64_D0.1_CV1"
"2",2,0.0231021872671718,50.0700000000006,"multiMLP_L4_N16_D0.1_CV1"
"3",3,-0.0228668254424207,50.5300000000007,"multiMLP_L8_N16_D0.1_CV1"
"4",4,0.0566013823628403,49.4200000000001,"multiMLP_L8_N64_D0.1_CV1"
"5",5,-0.155629576379438,50.2700000000004,"multiMLP_L8_N16_D0.1_CV1"
"6",6,0.073671351184313,49.7799999999997,"multiMLP_L8_N64_D0.3_CV1"
"7",7,0.193544461815475,67.0300000000007,"multiMLP_L4_N64_D0.1_CV1"
"8",8,0.0272234461473093,49.6000000000004,"multiMLP_L8_N64_D0.3_CV1"
"9",9,0.199304369213002,49.3799999999992,"multiMLP_L4_N16_D0.3_CV1"
"10",10,0.0354121570291034,47.6800000000003,"multiMLP_L8_N64_D0.3_CV1"
"11",1,0.0300864938244916,48.6900000000005,"multiMLP_L4_N16_D0.1_CV1"
"12",2,0.0776432769458351,49.6400000000003,"multiMLP_L8_N16_D0.1_CV1"
"13",3,-0.0180779263798074,48.1800000000003,"multiMLP_L4_N16_D0.1_CV1"
"14",4,0.171762866247218,47.75,"multiMLP_L4_N64_D0.1_CV1"
"15",5,-0.0997784342368941,47.1999999999998,"multiMLP_L8_N64_D0.1_CV1"
"16",6,-0.0249019484470672,47.8400000000001,"multiMLP_L4_N16_D0.1_CV1"
"17",7,0.0680058517449338,47.7200000000003,"multiMLP_L8_N16_D0.1_CV1"
"18",8,0.0105834404803975,49.6199999999999,"multiMLP_L4_N64_D0.3_CV1"
"19",9,-0.0611376332857591,67.7200000000003,"multiMLP_L4_N16_D0.1_CV1"
"20",10,-0.115909822295601,49.0299999999997,"multiMLP_L4_N64_D0.1_CV1"
