"","X","acc","comptimes","pen"
"1",1,0.824749499447254,144.546,0.366629835645014
"2",2,0.892139582829246,151.917,0.361473479875715
"3",3,0.852096225588278,141.024,0.354849184775605
"4",4,0.878351521947617,138.18,0.357491925171355
"5",5,0.879107477436805,149.749,0.361939183326576
"6",6,0.834645352184556,145.391,0.365940199097742
"7",7,0.920042423063924,156.76,0.358938957899167
"8",8,0.898595723362923,156.954,0.366926122813547
"9",9,0.909797623311476,150.302,0.355504259175798
"10",10,0.910204404135197,151.406,0.35759817932873
"11",11,0.906195759582702,168.247,0.359541238434751
"12",12,0.882503619432989,151.756,0.358625876780936
"13",13,0.874875139632683,141.587,0.368576843813946
"14",14,0.896444082937462,144.517,0.365196856409284
"15",15,0.843181127587633,139.771,0.362691134070194
"16",16,0.880921378562351,177.63,0.361273165500182
"17",17,0.853002602891076,153.73,0.356304990944762
"18",18,0.895257045625943,168.814,0.370380875164236
"19",19,0.881989044900752,134.787,0.367467474833391
"20",20,0.90192063130477,147.296,0.358682211262019
"21",21,0.854402301144578,159.8,0.360697603569236
"22",22,0.887745450743091,167.333,0.362536149198719
"23",23,0.893535727873159,153.969,0.359207424874412
"24",24,0.896234211456874,174.541,0.357419178224806
"25",25,0.880747524992264,149.982,0.360425182744275
"26",26,0.858264170027382,148.431,0.368699312312106
"27",27,0.871676490970683,147.005,0.363076245840693
"28",28,0.895390942849457,147.166,0.361918873423826
"29",29,0.876205408314415,145.694,0.363902078955135
"30",30,0.891534993809028,145.098,0.361027231318451
"31",31,0.866553247348295,150.741,0.361556291365254
"32",32,0.840892214622112,147.928,0.368972489254868
"33",33,0.895317448802611,155.898,0.361011013869625
"34",34,0.901883048173632,145.733,0.363219145023664
"35",35,0.843847052907622,152.198,0.360381704477064
"36",36,0.909803771049108,142.866999999999,0.366103185786313
"37",37,0.889810715384555,156.41,0.358754323607975
"38",38,0.865011194319144,149.725,0.359040940715732
"39",39,0.892677516595674,147.857,0.359427374165838
"40",40,0.899740437828445,146.918000000001,0.356173141629825
"41",41,0.901619303908313,134.144,0.364099389639104
"42",42,0.89555055019287,154.547,0.366162894235345
"43",43,0.893296440093467,154.772999999999,0.365373956728688
"44",44,0.868218206157119,154.813,0.358691327886475
"45",45,0.894341699979368,191.468000000001,0.360698464818483
"46",46,0.915599220807907,85.4719999999998,0.365972233668196
"47",47,0.917137914226443,73.8399999999992,0.374979494551785
"48",48,0.874312353413104,82.3620000000001,0.354322742698175
"49",49,0.917139553243864,81.0260000000007,0.368805885489691
"50",50,0.8995447306641,85.2489999999998,0.365246596092931
"51",1,0.90543825203058,156.306,0.357694547315307
"52",2,0.851480016375665,146.147,0.373019493125247
"53",3,0.91025093627214,162.793,0.359095894877064
"54",4,0.904707576648801,157.917,0.361107045423306
"55",5,0.902181137428253,160.545,0.34820480653397
"56",6,0.882920106282542,157.531,0.364626126572097
"57",7,0.898801777742193,132.075,0.365784494976006
"58",8,0.893467453357095,148.535,0.354144187651504
"59",9,0.886524012626674,168.835,0.35343994055301
"60",10,0.913436207016712,146.337,0.371623329472674
"61",11,0.907596992194687,156.75,0.354480177121527
"62",12,0.897748938215515,149.887,0.368009840783394
"63",13,0.88503508900286,147.412,0.366225522670935
"64",14,0.872691120668659,143.024,0.362027492581622
"65",15,0.924008900516942,192.557,0.360317359425167
"66",16,0.891042742136732,167.795,0.369042201607281
"67",17,0.895714406822859,147.377,0.366256866777515
"68",18,0.903628227020853,160.479,0.361199652344759
"69",19,0.903373474792698,128.75,0.373990122332775
"70",20,0.907421994058386,152.973,0.357791713386061
"71",21,0.89759097584661,139.437,0.366736369936027
"72",22,0.863326451899572,152.52,0.365678942400408
"73",23,0.870809672866636,160.109,0.358356121146414
"74",24,0.851534123343673,150.727,0.361920285623421
"75",25,0.854889749642462,153.863,0.365959921525637
"76",26,0.912681673265234,154.606,0.358278333672561
"77",27,0.884905765559021,153.752,0.362511044615383
"78",28,0.913896624657581,155.237,0.361121216416951
"79",29,0.898497311718758,156.427,0.367821276797906
"80",30,0.889275999096545,149.612,0.364346627456774
"81",31,0.924337756099493,151.366,0.358754924361866
"82",32,0.903837884794385,147.250999999999,0.364897042535703
"83",33,0.834603226799744,178.037,0.355072317686971
"84",34,0.831719270598091,193.933,0.359940804954562
"85",35,0.85139061806225,145.287,0.362813299948748
"86",36,0.884162368489747,165.25,0.367220795968915
"87",37,0.858427728257706,147.072,0.365917765566509
"88",38,0.888583229993873,155.994,0.362653392912199
"89",39,0.849499002662917,161.775000000001,0.362001977191062
"90",40,0.887166578359688,184.425,0.36505000610625
"91",41,0.872593645030889,152.279,0.358338279307464
"92",42,0.841930749677461,156.219,0.366485803919595
"93",43,0.856353556830958,149.198,0.362014972371267
"94",44,0.911900302769546,146.54,0.363914012853517
"95",45,0.887713527166042,120.587,0.365985936803093
"96",46,0.890440048664298,85.9490000000005,0.36233305380339
"97",47,0.866900522966999,82.3060000000005,0.362945118934545
"98",48,0.876687436244849,81.0349999999999,0.367503580666846
"99",49,0.858715014649336,81.3559999999998,0.360389063323806
"100",50,0.847359005588785,67.7759999999998,0.362905580971772
