"","X","acc","comptimes","archs"
"1",1,0.0492488312271629,51.2999999999993,"multiMLP_L8_N64_D0.1_CV1"
"2",2,0.14769542738984,50.6400000000012,"multiMLP_L4_N64_D0.1_CV1"
"3",3,-0.0541297153861634,49.8099999999995,"multiMLP_L8_N64_D0.1_CV1"
"4",4,0.177365838979768,50.1399999999994,"multiMLP_L4_N64_D0.3_CV1"
"5",5,0.147081826269245,50.5799999999999,"multiMLP_L4_N64_D0.1_CV1"
"6",6,-0.0896750513492512,50.2399999999998,"multiMLP_L4_N64_D0.1_CV1"
"7",7,0.0995842481344928,48.3599999999988,"multiMLP_L4_N16_D0.3_CV1"
"8",8,0.01248818340778,49.2100000000009,"multiMLP_L4_N64_D0.3_CV1"
"9",9,-0.0185590539978753,50.4200000000001,"multiMLP_L4_N64_D0.3_CV1"
"10",10,0.024150088303526,48.8400000000001,"multiMLP_L8_N64_D0.1_CV1"
"11",1,0.14894716532539,49.9700000000012,"multiMLP_L8_N64_D0.3_CV1"
"12",2,0.07624807173945,50.9700000000012,"multiMLP_L8_N16_D0.1_CV1"
"13",3,-0.0892314821355459,49.75,"multiMLP_L8_N64_D0.1_CV1"
"14",4,0.163546127773159,48.7999999999993,"multiMLP_L8_N16_D0.3_CV1"
"15",5,0.0555916239070844,48.7000000000007,"multiMLP_L8_N64_D0.3_CV1"
"16",6,-0.131080027092177,48.9699999999993,"multiMLP_L4_N16_D0.1_CV1"
"17",7,0.00854744796564414,49.6700000000001,"multiMLP_L8_N16_D0.3_CV1"
"18",8,0.125905033056021,51.7199999999993,"multiMLP_L4_N64_D0.3_CV1"
"19",9,0.0612320357128539,50.7800000000007,"multiMLP_L8_N16_D0.1_CV1"
"20",10,0.252935404759272,49.7899999999991,"multiMLP_L4_N64_D0.1_CV1"
