"","X","acc","comptimes","archs"
"1",1,-0.0714019606956826,50,"multiMLP_L8_N64_D0.1_CV1"
"2",2,-0.051506040609553,49.1700000000001,"multiMLP_L8_N64_D0.3_CV1"
"3",3,-0.0167466547785592,48.7799999999988,"multiMLP_L8_N16_D0.3_CV1"
"4",4,0.164108506639643,51.5300000000007,"multiMLP_L4_N16_D0.3_CV1"
"5",5,-0.115972493790358,50.3299999999999,"multiMLP_L4_N16_D0.1_CV1"
"6",6,-0.0643141255994434,49.5799999999999,"multiMLP_L8_N16_D0.3_CV1"
"7",7,0.0720504420448555,47.5799999999999,"multiMLP_L8_N64_D0.1_CV1"
"8",8,-0.0270422649858908,49.0100000000002,"multiMLP_L4_N64_D0.3_CV1"
"9",9,-0.0333240267352511,49.0799999999999,"multiMLP_L4_N16_D0.3_CV1"
"10",10,0.398752744472393,48.0900000000001,"multiMLP_L4_N16_D0.1_CV1"
"11",1,0.0299347912643754,49.6499999999996,"multiMLP_L8_N64_D0.3_CV1"
"12",2,0.0517000673372145,49.4400000000005,"multiMLP_L4_N16_D0.3_CV1"
"13",3,-0.179035350561854,50.8299999999999,"multiMLP_L8_N64_D0.3_CV1"
"14",4,-0.0800922277238053,48.3000000000011,"multiMLP_L8_N16_D0.1_CV1"
"15",5,0.135741297375842,48.7199999999993,"multiMLP_L8_N64_D0.3_CV1"
"16",6,-0.0671509509743932,48.6099999999988,"multiMLP_L4_N16_D0.1_CV1"
"17",7,0.0381060413834915,48.7200000000012,"multiMLP_L8_N16_D0.1_CV1"
"18",8,0.0143396102162175,50,"multiMLP_L8_N16_D0.1_CV1"
"19",9,0.0886320374276752,49.7200000000012,"multiMLP_L8_N16_D0.3_CV1"
"20",10,0.041569800350835,48.25,"multiMLP_L8_N64_D0.1_CV1"
