"","X","acc","comptimes","archs"
"1",1,0.0563901940530231,50.3299999999999,"multiMLP_L8_N64_D0.3_CV1"
"2",2,0.0102346240315987,49.7200000000012,"multiMLP_L4_N16_D0.1_CV1"
"3",3,-0.0963026815733017,49.9499999999989,"multiMLP_L4_N64_D0.1_CV1"
"4",4,0.0321458648537064,49.75,"multiMLP_L8_N16_D0.3_CV1"
"5",5,-0.00612152956723296,52.7199999999993,"multiMLP_L8_N64_D0.3_CV1"
"6",6,-0.0948407668011408,51.3999999999996,"multiMLP_L8_N16_D0.3_CV1"
"7",7,-0.0508559666250795,48.4200000000001,"multiMLP_L8_N64_D0.1_CV1"
"8",8,0.021972340918598,49.4900000000016,"multiMLP_L4_N16_D0.1_CV1"
"9",9,0.117822410063231,49.8400000000001,"multiMLP_L4_N16_D0.1_CV1"
"10",10,0.0869844067134072,48.4600000000009,"multiMLP_L8_N16_D0.3_CV1"
"11",1,0.111735838644471,49.7999999999993,"multiMLP_L8_N64_D0.1_CV1"
"12",2,0.0447433120686942,50.2799999999988,"multiMLP_L8_N64_D0.1_CV1"
"13",3,0.0671496445934048,50.1900000000005,"multiMLP_L4_N64_D0.3_CV1"
"14",4,0.179382492781369,49.5799999999999,"multiMLP_L4_N16_D0.3_CV1"
"15",5,0.00689367917693657,50.2800000000007,"multiMLP_L4_N64_D0.1_CV1"
"16",6,0.199591735614855,53.9300000000003,"multiMLP_L4_N64_D0.1_CV1"
"17",7,0.000119029500601727,50.2600000000002,"multiMLP_L4_N64_D0.3_CV1"
"18",8,-0.0771079346082688,50.5399999999991,"multiMLP_L4_N16_D0.1_CV1"
"19",9,-0.113077760640006,50.9500000000007,"multiMLP_L8_N64_D0.1_CV1"
"20",10,0.268280913231901,51.1900000000005,"multiMLP_L4_N64_D0.1_CV1"
