"","X","acc","comptimes","pen"
"1",1,0.142528437289746,138.254,0.366629835644839
"2",2,0.245494869213904,154.94,0.361473469498713
"3",3,0.14313532028924,141.393,0.354849164244383
"4",4,0.244095344021046,162.085,0.357491925128173
"5",5,0.273922687848047,162.77,0.361939183326576
"6",6,0.239170118903703,152.272,0.365940199097742
"7",7,0.503087568263672,156.545,0.358938947564324
"8",8,0.339423472279756,138.442,0.366926122890486
"9",9,0.345357693856055,157.677,0.355504259175798
"10",10,0.317046687163122,149.043,0.357598179354459
"11",11,0.448950030288177,161.14,0.359541228130076
"12",12,0.416682826932689,157.818,0.358625876753074
"13",13,0.359828302395581,142.117,0.36857684386262
"14",14,0.267703836559799,155.695,0.365196835654387
"15",15,0.35803738707838,148.678,0.362691134070088
"16",16,0.418422382680277,174.815,0.361273165500182
"17",17,0.335715235681005,155.418,0.356304990905186
"18",18,0.326441551431938,147.284,0.370380885649646
"19",19,0.360091921211674,147.725,0.367467474791773
"20",20,0.400071715946267,160.148,0.35868221127144
"21",21,0.154416853166625,158.199,0.360697603569236
"22",22,0.174387110319758,176.312,0.362536149198719
"23",23,0.33755716070974,152.651,0.359207424874412
"24",24,0.365623777365,154.352,0.357419167965461
"25",25,0.311273907867861,151.756,0.360425182744275
"26",26,0.521796639847842,147.029,0.368699312115868
"27",27,0.286049562756226,159.003,0.363076256311865
"28",28,0.447949707759106,152.776000000001,0.361918873423826
"29",29,0.467684061766769,164.145,0.363902078955135
"30",30,0.301200630922304,152.299,0.361027220971672
"31",31,0.371795843475937,151.493,0.361556291365198
"32",32,0.208413138638025,129.664,0.368972499720041
"33",33,0.37869949456292,145.797,0.361011013869625
"34",34,0.502204311077481,153.871999999999,0.363219145078029
"35",35,0.404130387225009,149.969,0.360381694129248
"36",36,0.357324250424853,140.736,0.366103185890253
"37",37,0.386008076421239,142.84,0.358754323617598
"38",38,0.146980205334334,145.188,0.35904093041773
"39",39,0.381825677658165,152.024,0.359427374165736
"40",40,0.324285202331275,144.498000000001,0.356173151864644
"41",41,0.274306123221107,138.699000000001,0.364099389639104
"42",42,0.391345523918239,155.156,0.366162894235345
"43",43,0.374223542210271,146.909000000001,0.365373956793318
"44",44,0.122543666414088,150.665999999999,0.358691327886475
"45",45,0.354813121304574,147.486,0.360698464928349
"46",46,0.366912172693528,122.842,0.365972233668196
"47",47,0.347777175405754,82.0410000000002,0.374979505109266
"48",48,0.289714027963937,95.5889999999999,0.354322752945222
"49",49,0.458687832101785,74.4490000000005,0.368805885390633
"50",50,0.329804124006311,100.434999999999,0.365246596092931
"51",1,0.465903049827304,136.675,0.357694547323911
"52",2,0.280745123515559,146.617,0.373019493125247
"53",3,0.423864861094151,205.037,0.359095905156177
"54",4,0.391613705262766,160.386,0.361107045423436
"55",5,0.359804691143885,157.575,0.34820480653397
"56",6,0.330599103602091,156.575,0.364626136943305
"57",7,0.38088889012017,150.641,0.365784494976006
"58",8,0.231956145845795,135.202,0.354144187651504
"59",9,0.158658252741217,146.809,0.35343994055301
"60",10,0.36990546857315,142.687,0.371623329471294
"61",11,0.412840964389708,149.847,0.354480177114399
"62",12,0.329882672747431,149.741,0.368009840783394
"63",13,0.113867076844757,148.562,0.366225522670935
"64",14,0.188305103422236,155.699,0.362027492581622
"65",15,0.386542380763506,146.966,0.360317359403706
"66",16,0.241949438190054,143.737,0.369042212125726
"67",17,0.281058107638258,135.616,0.366256866813087
"68",18,0.348957957686314,148.791,0.361199641949543
"69",19,0.377645232501875,134.602,0.373990111791444
"70",20,0.527819898710392,150.213,0.357791723693409
"71",21,0.384920229000307,151.169,0.366736369936027
"72",22,0.471967299532508,152.199,0.36567894246655
"73",23,0.268932774938832,152.418,0.358356121155774
"74",24,0.295650773910577,151.394,0.361920285623357
"75",25,0.145211595950383,149.247,0.365959921525637
"76",26,0.325387907261563,140.764,0.358278323357511
"77",27,0.439682794657344,148.421,0.362511044615383
"78",28,0.460872257057352,143.809999999999,0.361121216382302
"79",29,0.634837941136684,141.017,0.367821287159832
"80",30,0.341042554963395,136.072,0.36434662737153
"81",31,0.313466837667381,192.42,0.358754944950242
"82",32,0.317750897087823,150.396,0.364897042535703
"83",33,0.326435109604333,174.589,0.355072317701438
"84",34,0.252227966951513,188.991,0.359940804954562
"85",35,0.194037657779271,136.226000000001,0.362813299870299
"86",36,0.392717730562125,144.75,0.367220795968915
"87",37,0.320202777790666,132.531,0.365917765566308
"88",38,0.371167765064885,138.137000000001,0.362653382489578
"89",39,0.363367517443892,155.058,0.362001977191062
"90",40,0.284339781138387,152.744,0.365050006136709
"91",41,0.28508304814331,154.107,0.358338279325809
"92",42,0.286860286730702,140.547,0.366485803992829
"93",43,0.301953229533242,142.886,0.362014961911265
"94",44,0.466563596754985,136.679,0.363914012853517
"95",45,0.283700333877808,138.146000000001,0.365985936803093
"96",46,0.372630191930883,119.212,0.3623330537656
"97",47,0.184126695445651,89.402,0.362945118934545
"98",48,0.403835375323085,76.7950000000001,0.367503580666742
"99",49,0.271375653916918,83.3499999999995,0.360389073671976
"100",50,0.324912125128992,81.9470000000001,0.362905591306962
