"","X","acc","comptimes","archs"
"1",1,0.205791461007988,57.2900000000009,"multiMLP_L8_N64_D0.1_CV2"
"2",2,0.0293097496937101,55.5799999999999,"multiMLP_L8_N64_D0.1_CV2"
"3",3,0.0428905283974207,52.9499999999989,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.21915385022585,56.7399999999998,"multiMLP_L8_N64_D0.1_CV2"
"5",5,0.300968196595161,54.1700000000001,"multiMLP_L8_N64_D0.1_CV2"
"6",6,0.201871414277908,54.3099999999995,"multiMLP_L4_N64_D0.3_CV2"
"7",7,0.166199907120183,56.9200000000001,"multiMLP_L8_N64_D0.1_CV2"
"8",8,0.205870765890505,57.3999999999996,"multiMLP_L8_N64_D0.1_CV2"
"9",9,0.180109038332361,57.3400000000001,"multiMLP_L8_N64_D0.1_CV2"
"10",10,0.108306539501185,59.9099999999999,"multiMLP_L8_N64_D0.1_CV2"
"11",1,0.121755370172159,57.0900000000001,"multiMLP_L8_N64_D0.1_CV2"
"12",2,0.153779224190062,53.4700000000012,"multiMLP_L8_N64_D0.1_CV2"
"13",3,0.169345363399618,57.7900000000009,"multiMLP_L8_N64_D0.1_CV2"
"14",4,0.123265430758228,55.5999999999985,"multiMLP_L8_N64_D0.1_CV2"
"15",5,0.0969839857270638,57.4500000000007,"multiMLP_L8_N64_D0.1_CV2"
"16",6,0.222184654845487,55.6900000000005,"multiMLP_L8_N64_D0.1_CV2"
"17",7,0.101871858234297,56.4400000000005,"multiMLP_L8_N64_D0.1_CV2"
"18",8,0.242445004548721,58.1200000000008,"multiMLP_L4_N64_D0.3_CV2"
"19",9,-0.0362464055724778,56.6599999999999,"multiMLP_L8_N64_D0.1_CV2"
"20",10,0.211372461067004,59.3899999999994,"multiMLP_L8_N64_D0.1_CV2"
