"","X","acc","comptimes","archs"
"1",1,0.172402538542047,53.3099999999995,"multiMLP_L8_N64_D0.1_CV2"
"2",2,0.0317092535351966,57.2200000000012,"multiMLP_L8_N64_D0.1_CV2"
"3",3,0.023999902377399,53.5,"multiMLP_L4_N64_D0.3_CV2"
"4",4,0.22161306362354,57.3400000000001,"multiMLP_L8_N64_D0.1_CV2"
"5",5,0.298980460340546,50,"multiMLP_L8_N64_D0.1_CV2"
"6",6,0.263748650869759,54.1400000000012,"multiMLP_L8_N64_D0.1_CV2"
"7",7,0.171321940268574,55.5599999999995,"multiMLP_L8_N64_D0.1_CV2"
"8",8,0.200732509706724,54.0599999999995,"multiMLP_L8_N64_D0.1_CV2"
"9",9,0.119113740024673,56.4700000000012,"multiMLP_L8_N64_D0.1_CV2"
"10",10,0.0742031060692706,54.380000000001,"multiMLP_L8_N64_D0.1_CV2"
"11",1,0.254005594833268,56.6200000000008,"multiMLP_L8_N64_D0.1_CV2"
"12",2,0.232024587484562,52.1700000000001,"multiMLP_L8_N64_D0.1_CV2"
"13",3,0.302065779254507,53.6099999999988,"multiMLP_L8_N64_D0.1_CV2"
"14",4,0.195513106964463,51.6399999999994,"multiMLP_L4_N64_D0.1_CV2"
"15",5,0.221261781053737,52.0900000000001,"multiMLP_L4_N64_D0.1_CV2"
"16",6,0.355311228985532,56.3900000000012,"multiMLP_L8_N64_D0.1_CV2"
"17",7,0.187254778596822,54.4799999999996,"multiMLP_L8_N64_D0.1_CV2"
"18",8,0.199936900550761,56.4700000000012,"multiMLP_L4_N64_D0.3_CV2"
"19",9,0.0736513555267065,58.9700000000012,"multiMLP_L8_N64_D0.1_CV2"
"20",10,0.265844848918172,56.7399999999998,"multiMLP_L4_N64_D0.1_CV2"
