"","X","acc","comptimes","pen"
"1",1,0.440730655828881,142.731,0.366629835644839
"2",2,0.514336829405622,154.02,0.361473479828829
"3",3,0.405920527620144,138.414,0.354849164244383
"4",4,0.496568491763297,143.095,0.357491935404941
"5",5,0.492493713927802,144.686,0.361939183326576
"6",6,0.462965666873896,143.421,0.36594019906372
"7",7,0.642603213388712,149.748,0.358938957899167
"8",8,0.555739697467357,137.401,0.366926122736882
"9",9,0.569677091205164,148.092,0.355504259175798
"10",10,0.524176431604289,147.638,0.35759817932873
"11",11,0.640293115761257,147.032,0.359541228130076
"12",12,0.635631835215989,159.643,0.358625876771735
"13",13,0.579098917219753,140.698,0.368576843813946
"14",14,0.499759143968963,149.043,0.365196835654665
"15",15,0.505577296489063,133.146,0.362691134070194
"16",16,0.574663885437094,146.417,0.36127314484517
"17",17,0.484259296250815,161.241,0.356304990905186
"18",18,0.538112585990179,136.876,0.370380885649646
"19",19,0.583527429181061,146.752,0.367467474708756
"20",20,0.557030909351778,145.822,0.358682211299395
"21",21,0.423354880664771,149.087,0.36069760352549
"22",22,0.382674095614776,144.313,0.362536138829518
"23",23,0.582267821771545,151.208,0.359207424874412
"24",24,0.589310409718751,153.311,0.357419167965461
"25",25,0.560394295075162,148.928,0.360425182690369
"26",26,0.685948589122821,142.655,0.368699312165095
"27",27,0.438016652217281,138.811,0.363076245840693
"28",28,0.623052640305953,147.311,0.361918883808106
"29",29,0.659107154430987,155.037,0.363902078955135
"30",30,0.492141904089799,152.388000000001,0.361027241654053
"31",31,0.57451321825844,152.793,0.361556291365198
"32",32,0.472945263442741,151.418000000001,0.368972489254868
"33",33,0.526459585545302,155.961,0.361011013869625
"34",34,0.697856313218095,151.05,0.363219145078029
"35",35,0.540179505953174,153.947,0.360381704466408
"36",36,0.564031247589671,136.332,0.366103185890253
"37",37,0.576696345890439,135.91,0.358754323617361
"38",38,0.422624306011163,141.312,0.359040930379243
"39",39,0.537883731097373,139.563,0.359427374165736
"40",40,0.609552225798807,137.989,0.356173151841492
"41",41,0.529066440415058,146.557,0.364099389639104
"42",42,0.655686040817202,161.431,0.366162894164839
"43",43,0.575936292634181,143.61,0.365373956825195
"44",44,0.469167992858704,139.998000000001,0.3586913278864
"45",45,0.564069146347937,155.065000000001,0.360698464928349
"46",46,0.577164487019575,144.805,0.365972223178933
"47",47,0.548588865360215,106.335,0.374979494556334
"48",48,0.48796895452889,99.2060000000001,0.354322742698175
"49",49,0.592258307923567,75.0770000000002,0.368805885390633
"50",50,0.52369691033344,95.268,0.365246596092931
"51",1,0.636457439096147,154.092,0.357694547323911
"52",2,0.509661454760505,145.442,0.373019493125247
"53",3,0.627599394585694,143.967,0.359095884520178
"54",4,0.56788199799057,141.79,0.361107045423436
"55",5,0.555982322238911,147.836,0.34820480653397
"56",6,0.573943706969255,142.384,0.364626126572097
"57",7,0.594335527901001,186.936,0.365784484793781
"58",8,0.471339830732567,135.329,0.354144187651504
"59",9,0.465313142857177,157.845,0.35343994055301
"60",10,0.556155757593574,139.319,0.371623329471294
"61",11,0.662910642022451,155.515,0.354480177121527
"62",12,0.500371105534859,146.705,0.368009830332566
"63",13,0.427555579229446,144.093,0.366225522670935
"64",14,0.425071532712047,149.242,0.362027492581622
"65",15,0.597369051995832,194.094,0.360317359371452
"66",16,0.528752640140356,149.95,0.369042201607281
"67",17,0.618994286715885,135.557,0.366256866813087
"68",18,0.546578378694928,169.432,0.361199652299087
"69",19,0.526811969067557,123.845,0.37399012233079
"70",20,0.651748374528926,130.899,0.357791713386061
"71",21,0.50219527431305,133.946,0.366736369936027
"72",22,0.620582154100552,146.594,0.365678931984314
"73",23,0.452063313672191,147.76,0.358356121137543
"74",24,0.528434439003153,142.557,0.361920285623421
"75",25,0.357972362293536,128.907,0.365959932014959
"76",26,0.558663672805587,165.078,0.358278333672201
"77",27,0.645725136492262,170.094,0.362511044641033
"78",28,0.618662348587919,149.522,0.361121216359553
"79",29,0.773595076035452,147.52,0.367821287246267
"80",30,0.489580005524569,149.038,0.364346627428247
"81",31,0.546593585700222,153.641000000001,0.358754934674593
"82",32,0.535123667931873,156.887,0.364897042535703
"83",33,0.575271012308001,175.268,0.355072317701438
"84",34,0.494163631656933,161.764,0.359940794707483
"85",35,0.35692111381879,150.05,0.362813299883326
"86",36,0.632406525924364,135.297,0.367220806488
"87",37,0.539706532881405,141.241,0.365917765566509
"88",38,0.542435810370963,148.741,0.362653392860559
"89",39,0.579142814772774,154.706,0.362001966854241
"90",40,0.567024522382303,147.955,0.365050006136709
"91",41,0.495859241805228,151.588,0.358338279307464
"92",42,0.53861511223845,134.086,0.366485803882796
"93",43,0.540222605446569,142.375,0.36201497233431
"94",44,0.653020110016649,142.25,0.363914012853517
"95",45,0.478684351399119,134.383000000001,0.365985936837429
"96",46,0.530577800547789,126.074000000001,0.362333053740385
"97",47,0.472875188659184,94.2799999999997,0.362945118934545
"98",48,0.58665107129689,78.5430000000006,0.367503580666742
"99",49,0.534351366130185,81.2870000000003,0.360389073671976
"100",50,0.501327209625386,76.3209999999999,0.362905580971772
