"","acc","comptimes","penG","penE","subset"
"1",0.467040840265732,22.413,0.61666224013397,0.385881650735643,"F2-F3-F4-F5-F7-F8"
"2",0.541511594393641,22.297,0.624278617943696,0.380256706272151,"F1-F5-F6-F8"
"3",0.39584631086318,22.192,0.61946730935448,0.378562163997161,"F1-F2-F3-F6-F7-F8"
"4",0.530284713482717,23.49,0.617961675603345,0.377660922200324,"F1-F3-F4-F5-F6-F7"
"5",0.518650651386896,25.724,0.621455622291056,0.378444599651067,"F1-F2-F4-F5-F6-F7"
"6",0.494691477105285,25.162,0.628167272829026,0.382239542541968,"F1-F2-F3-F4-F5-F8"
"7",0.643324587198989,25.856,0.617522022663708,0.387660050069966,"F1-F2-F4-F5-F6-F7-F8"
"8",0.516520740750914,25.163,0.633413445664608,0.372657452669002,"F1-F2-F4-F5-F6-F8"
"9",0.62178582086119,24.193,0.603670453514244,0.384231945884063,"F2-F3-F6-F8"
"10",0.71124581582919,25.245,0.612507743930541,0.383834208963244,"F1-F2-F4-F6-F7-F8"
"11",0.665380902889402,25.802,0.623697505545802,0.380739819858095,"F2-F3-F4-F5-F6"
"12",0.521557031059163,25.85,0.613704379563195,0.375111871705231,"F1-F2-F5-F7"
"13",0.472053101492905,26.113,0.63271308456939,0.384368215002207,"F1-F3-F5-F6-F8-F9"
"14",0.476411868073533,25.692,0.625307842100544,0.38511887054594,"F1-F2-F3-F4-F6-F7-F8"
"15",0.466901949309335,23.658,0.621618752686688,0.385854383610793,"F1-F2-F5-F6"
"16",0.454065401999973,22.912,0.623319180296407,0.378511135591231,"F1-F3-F6"
"17",0.424546842088057,24.907,0.608772581601447,0.380042438186821,"F2-F3-F4-F6-F7"
"18",0.514737941040604,25.746,0.623693232336305,0.378295922187788,"F1-F2-F3-F4-F5-F8"
"19",0.541533270240825,25.214,0.628176549282108,0.380650394524724,"F1-F2-F5-F7-F8"
"20",0.566264651027395,26.161,0.611568963995768,0.380340926628605,"F1-F3-F6-F7-F8"
"21",0.524496560017608,23.841,0.614015413984376,0.381122864631546,"F1-F2-F6-F7-F8"
"22",0.465387853733388,25.0020000000001,0.625498829080049,0.382246349036911,"F3-F4-F5-F6-F7"
"23",0.642072803840139,26.474,0.614970214405128,0.386027562920064,"F1-F2-F3-F4-F7"
"24",0.607028538454398,26.5930000000001,0.609669118263265,0.388619097904036,"F1-F3-F5-F6-F7"
"25",0.546786287364434,23.539,0.615497734665698,0.385813444226706,"F1-F2-F3-F4-F5-F6-F7"
"26",0.586936822257209,24.4380000000001,0.635030341599686,0.383076852244388,"F1-F3-F5-F6-F8"
"27",0.523245854915133,26.798,0.624952644998092,0.381431417774618,"F1-F3-F4-F8"
"28",0.631642814365265,24.398,0.614439366329471,0.385261021227764,"F2-F3-F4-F6-F8"
"29",0.587343021966689,23.706,0.625514674386757,0.377383256437293,"F1-F2-F3-F4-F5-F7-F8"
"30",0.588201521153442,25.655,0.617001238499694,0.379838700120591,"F1-F2-F3-F4-F5-F6-F7"
"31",0.576013819428775,23.191,0.624343355568318,0.375083897413085,"F1-F2-F3-F4-F7"
"32",0.516675871260825,24.794,0.633862245115977,0.384616471859983,"F2-F4-F5-F6"
"33",0.57270071970958,24.6559999999999,0.622784661254475,0.385161195801393,"F1-F2-F4-F6-F7"
"34",0.691376067109604,22.577,0.625247623797841,0.382597669815419,"F2-F3-F4-F5-F7"
"35",0.36950204753756,23.732,0.61768461973465,0.386484435562001,"F2-F4-F5-F6-F7"
"36",0.721574491706372,25.408,0.630462950571049,0.374718855527803,"F1-F2-F3-F5"
"37",0.47314962694049,24.182,0.624662989884909,0.37838406371426,"F1-F2-F3-F4-F5"
"38",0.512741746663724,25.247,0.616615438040211,0.375121934990922,"F2-F3-F4-F6-F7-F8"
"39",0.662098803498243,24.8339999999999,0.618432078218824,0.376153739002437,"F1-F3-F4-F5-F8"
"40",0.59748549877318,26.424,0.61959688852988,0.372696890672163,"F2-F4-F5-F6-F7-F8"
"41",0.509002769495591,25.942,0.624094980791829,0.382368337048822,"F1-F2-F3-F4-F5-F6-F7"
"42",0.493978701061965,25.6519999999999,0.625925365130176,0.381347737875076,"F1-F2-F3-F5-F6-F8"
"43",0.341183936816592,23.547,0.62892642454313,0.376515441229771,"F2-F3-F5-F6-F8"
"44",0.537947060771102,26.252,0.625270894444763,0.376342910675013,"F4-F5-F6-F8"
"45",0.585014321135251,25.77,0.617059545800449,0.382275272321755,"F2-F3-F5-F8"
