"","X","acc","comptimes","archs"
"1",1,0.35781393929336,55.8700000000026,"multiMLP_L4_N64_D0.1_CV2"
"2",2,0.140684583411791,57.9199999999983,"multiMLP_L8_N16_D0.1_CV2"
"3",3,0.197408253672364,57.2400000000016,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.249279227727726,58.7299999999996,"multiMLP_L8_N64_D0.1_CV2"
"5",5,0.186872066801375,54.2200000000012,"multiMLP_L8_N64_D0.1_CV2"
"6",6,0.300824616188117,58.1699999999983,"multiMLP_L8_N64_D0.1_CV2"
"7",7,0.384152051274353,57.760000000002,"multiMLP_L8_N64_D0.1_CV2"
"8",8,0.387686259267213,51.3899999999994,"multiMLP_L8_N64_D0.1_CV2"
"9",9,0.315227784817031,59.9599999999991,"multiMLP_L4_N64_D0.1_CV2"
"10",10,0.144332764628393,55.5200000000004,"multiMLP_L8_N64_D0.1_CV2"
"11",1,0.406867080316849,56.5,"multiMLP_L8_N64_D0.1_CV2"
"12",2,0.44895948487943,55.5699999999997,"multiMLP_L8_N64_D0.1_CV2"
"13",3,0.328545966842177,56.6800000000003,"multiMLP_L8_N64_D0.1_CV2"
"14",4,0.239343030601865,58.1399999999994,"multiMLP_L4_N64_D0.1_CV2"
"15",5,0.297038995591678,216.290000000001,"multiMLP_L4_N64_D0.1_CV2"
"16",6,0.472066963122141,65.4200000000019,"multiMLP_L8_N64_D0.1_CV2"
"17",7,0.325811616505831,61.8299999999981,"multiMLP_L8_N64_D0.1_CV2"
"18",8,0.386672723203941,61.260000000002,"multiMLP_L8_N64_D0.1_CV2"
"19",9,0.288249075437281,64.6400000000031,"multiMLP_L8_N64_D0.1_CV2"
"20",10,0.390905436522351,63.3899999999994,"multiMLP_L8_N64_D0.1_CV2"
