"","X","acc","comptimes","archs"
"1",1,0.00547491344610338,48.79,"multiMLP_L4_N16_D0.3_CV2"
"2",2,0.0868306950783929,52.0799999999999,"multiMLP_L8_N64_D0.1_CV2"
"3",3,0.0462496450399586,53.0700000000002,"multiMLP_L8_N16_D0.1_CV2"
"4",4,0.0938952614154032,51.27,"multiMLP_L4_N64_D0.1_CV2"
"5",5,0.223095375368204,49.25,"multiMLP_L4_N64_D0.3_CV2"
"6",6,0.064279949380868,51.5599999999999,"multiMLP_L8_N64_D0.1_CV2"
"7",7,0.0362945945688021,55.0300000000002,"multiMLP_L4_N64_D0.1_CV2"
"8",8,0.0494444810375156,50.1500000000001,"multiMLP_L4_N16_D0.1_CV2"
"9",9,0.130466363846655,51.6900000000001,"multiMLP_L8_N64_D0.1_CV2"
"10",10,0.0892651823025288,53.9499999999998,"multiMLP_L4_N64_D0.1_CV2"
"11",1,-0.00529430790281973,50.1499999999999,"multiMLP_L8_N64_D0.1_CV2"
"12",2,0.122576377033811,48.97,"multiMLP_L8_N64_D0.1_CV2"
"13",3,0.0896889018829534,53.9400000000001,"multiMLP_L4_N64_D0.3_CV2"
"14",4,0.202668829838677,50.77,"multiMLP_L8_N16_D0.1_CV2"
"15",5,-0.0341360601198967,49.6399999999999,"multiMLP_L8_N64_D0.1_CV2"
"16",6,0.215513484969435,53.6499999999999,"multiMLP_L4_N64_D0.1_CV2"
"17",7,0.0210211110146844,52.03,"multiMLP_L4_N64_D0.1_CV2"
"18",8,0.206053590180733,53.0700000000002,"multiMLP_L4_N64_D0.3_CV2"
"19",9,-0.0546998964319585,55.5,"multiMLP_L4_N64_D0.1_CV2"
"20",10,0.13074342366457,58.22,"multiMLP_L8_N16_D0.1_CV2"
