"","X","acc","comptimes"
"1",1,0.640604635952044,219.224999999999
"2",2,0.597290924297022,218.943000000003
"3",3,0.494710913623645,219.499000000003
"4",4,0.606861020536392,218.828999999998
"5",1,0.635822943212526,219.537
"6",2,0.624351943609024,217.755000000001
"7",3,0.697452268774808,219.550999999999
"8",4,0.611466885560003,216.752
"9",1,0.675415258403271,219.393
"10",2,0.715986016244784,219.439000000002
"11",3,0.724714799653326,219.768
"12",4,0.594461835505277,219.386999999999
"13",1,0.603684330185253,219.228999999999
"14",2,0.554704714847346,219.767
"15",3,0.505708774763306,218.771999999997
"16",4,0.574847888850643,220.827000000001
"17",1,0.598763340120978,222.978999999999
"18",2,0.601350803629826,223.016000000003
"19",3,0.566956178860256,221.217000000001
"20",4,0.608493687604102,221.452000000001
