"","X","acc","comptimes"
"1",1,0.844526812754278,277.932999999997
"2",2,0.889536007949968,281.834999999999
"3",3,0.845072277756956,278.311000000002
"4",4,0.889871387872633,281.137999999999
"5",1,0.858725441267529,281.344000000005
"6",2,0.839558517099975,281.005999999994
"7",3,0.910227374408368,279.491999999998
"8",4,0.875103054679269,280.491000000002
"9",1,0.902183860743666,282.271999999997
"10",2,0.876035222344376,280.820999999996
"11",3,0.911437255502945,290.825000000004
"12",4,0.872106763527239,280.953000000001
"13",1,0.863567169788724,279.762999999999
"14",2,0.898632114468142,281.129000000001
"15",3,0.840264110266924,277.601000000002
"16",4,0.87561323606326,280.955000000002
"17",1,0.844348782002766,280.714
"18",2,0.893426819068575,277.601000000002
"19",3,0.890116844746401,278.661
"20",4,0.91485721835016,281.300999999999
