"","X","acc","comptimes","archs"
"1",1,0.0303757295993556,50.46,"multiMLP_L4_N16_D0.3_CV2"
"2",2,0.0468910740647773,52.79,"multiMLP_L8_N16_D0.1_CV2"
"3",3,0.136060460013258,48.71,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.172031787539822,52.62,"multiMLP_L4_N64_D0.1_CV2"
"5",5,0.229193638919245,48.86,"multiMLP_L4_N64_D0.1_CV2"
"6",6,0.101701705751955,50.28,"multiMLP_L4_N16_D0.1_CV2"
"7",7,0.302200510683752,50.94,"multiMLP_L8_N64_D0.1_CV2"
"8",8,0.26652648980945,47.48,"multiMLP_L8_N64_D0.1_CV2"
"9",9,0.207583425805885,54.2800000000001,"multiMLP_L4_N16_D0.1_CV2"
"10",10,-0.0414435621616761,52.64,"multiMLP_L4_N64_D0.1_CV2"
"11",1,0.0615748070736802,52.22,"multiMLP_L4_N16_D0.3_CV2"
"12",2,0.212522898966445,48.25,"multiMLP_L8_N64_D0.1_CV2"
"13",3,0.103106111076349,50.36,"multiMLP_L4_N64_D0.3_CV2"
"14",4,0.00110777244664113,48.41,"multiMLP_L4_N16_D0.1_CV2"
"15",5,0.152269394872906,50.86,"multiMLP_L4_N64_D0.1_CV2"
"16",6,0.228818370889536,51,"multiMLP_L4_N64_D0.1_CV2"
"17",7,0.130896032041348,52.56,"multiMLP_L4_N16_D0.3_CV2"
"18",8,0.176213599370457,52.89,"multiMLP_L4_N64_D0.3_CV2"
"19",9,0.116137074511506,53.8299999999999,"multiMLP_L4_N16_D0.3_CV2"
"20",10,0.144758258291714,51.7199999999999,"multiMLP_L4_N16_D0.1_CV2"
