"","X","acc","comptimes","archs"
"1",1,0.246236018151502,62.6099999999969,"multiMLP_L8_N64_D0.1_CV2"
"2",2,0.0526457987530179,65.4500000000007,"multiMLP_L8_N64_D0.1_CV2"
"3",3,0.113465983543352,61.2199999999975,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.195731149357851,61.2999999999993,"multiMLP_L8_N64_D0.1_CV2"
"5",5,0.296010246830036,57.8300000000017,"multiMLP_L8_N64_D0.1_CV2"
"6",6,0.188818578799288,59.7799999999988,"multiMLP_L8_N64_D0.1_CV2"
"7",7,0.18316404146147,60.2999999999993,"multiMLP_L8_N64_D0.1_CV2"
"8",8,0.227961606233533,62.3599999999969,"multiMLP_L8_N64_D0.1_CV2"
"9",9,0.114390228888574,59.8600000000006,"multiMLP_L8_N64_D0.1_CV2"
"10",10,0.0765541054895545,60.5599999999977,"multiMLP_L8_N64_D0.1_CV2"
"11",1,0.12641179637881,62.0600000000013,"multiMLP_L8_N64_D0.1_CV2"
"12",2,0.120479247934409,61.9500000000007,"multiMLP_L8_N64_D0.1_CV2"
"13",3,0.128122095355939,61.7900000000009,"multiMLP_L8_N64_D0.1_CV2"
"14",4,0.205725390612804,60.3400000000001,"multiMLP_L8_N64_D0.1_CV2"
"15",5,0.0773260194863195,62.010000000002,"multiMLP_L8_N64_D0.1_CV2"
"16",6,0.21452844584552,61.630000000001,"multiMLP_L8_N64_D0.1_CV2"
"17",7,0.129023766185806,59.869999999999,"multiMLP_L8_N64_D0.1_CV2"
"18",8,0.298205850456964,67.3999999999978,"multiMLP_L8_N64_D0.1_CV2"
"19",9,0.00532304381411868,60.9399999999987,"multiMLP_L8_N64_D0.1_CV2"
"20",10,0.179651170644695,61.7299999999996,"multiMLP_L8_N64_D0.1_CV2"
