"","X","acc","comptimes","archs"
"1",1,0.000134726728164507,47.4499999999999,"multiMLP_L4_N16_D0.3_CV2"
"2",2,0.144809448474403,53,"multiMLP_L4_N64_D0.3_CV2"
"3",3,-0.00839738032630965,52.9400000000001,"multiMLP_L4_N64_D0.3_CV2"
"4",4,0.165090949587133,51.7,"multiMLP_L8_N64_D0.1_CV2"
"5",5,0.186592149795346,49.5500000000001,"multiMLP_L8_N64_D0.1_CV2"
"6",6,0.137379021701453,51.84,"multiMLP_L8_N64_D0.1_CV2"
"7",7,0.140857119840527,48.4300000000001,"multiMLP_L8_N64_D0.1_CV2"
"8",8,0.0649287911469204,49.75,"multiMLP_L8_N64_D0.1_CV2"
"9",9,0.0359939091854918,52.8199999999999,"multiMLP_L4_N64_D0.1_CV2"
"10",10,0.0149944896155088,56.6500000000001,"multiMLP_L8_N64_D0.1_CV2"
"11",1,0.172399809624707,51.37,"multiMLP_L8_N64_D0.1_CV2"
"12",2,0.185320742594947,48.26,"multiMLP_L4_N16_D0.1_CV2"
"13",3,0.107414999933996,51.11,"multiMLP_L4_N64_D0.1_CV2"
"14",4,0.174739037714153,49.3299999999999,"multiMLP_L8_N64_D0.1_CV2"
"15",5,0.0617263722434165,51.61,"multiMLP_L4_N16_D0.1_CV2"
"16",6,0.243513004480504,53.29,"multiMLP_L8_N64_D0.1_CV2"
"17",7,0.213059744942509,52.29,"multiMLP_L4_N64_D0.1_CV2"
"18",8,0.151283909078721,52.6600000000001,"multiMLP_L8_N64_D0.1_CV2"
"19",9,0.159549779656607,53.0999999999999,"multiMLP_L4_N64_D0.3_CV2"
"20",10,0.260808208783842,56.6300000000001,"multiMLP_L4_N64_D0.3_CV2"
