"","X","acc","comptimes"
"1",1,0.19330450015692,222.989
"2",2,0.345404600529825,216.501
"3",3,0.169069947382569,210.852
"4",4,0.384270127626237,212.134
"5",1,0.180030818921243,225.531
"6",2,0.264204695040685,215.383
"7",3,0.515719370464241,213.629
"8",4,0.315261624288633,213.811
"9",1,0.424047774231804,222.326
"10",2,0.284941000084433,213.206
"11",3,0.465725170337799,215.228
"12",4,0.438547333090776,217.443
"13",1,0.392686367437237,249.184
"14",2,0.356388371756083,244.203
"15",3,0.309477725531185,226.774
"16",4,0.460949784387553,230.036
"17",1,0.308910715403463,283.322
"18",2,0.291350932805975,313.207
"19",3,0.435496911409992,231.302
"20",4,0.498745228071036,220.9
