"","X","acc","comptimes"
"1",1,0.609752434296823,288.718000000001
"2",2,0.739888921659309,291.279000000002
"3",3,0.665081431024518,289.339
"4",4,0.724605472577204,287.477000000006
"5",1,0.684766271373849,290.767
"6",2,0.627121789536897,288.714
"7",3,0.801511718567779,291.228000000003
"8",4,0.718818461616295,287.601000000002
"9",1,0.78297455799672,290.017
"10",2,0.738919945758482,293.197
"11",3,0.788962408184402,290.471000000005
"12",4,0.709737892615635,293.366000000002
"13",1,0.736115759939185,289.800000000003
"14",2,0.720241231033328,286.002999999997
"15",3,0.650984502735255,287.743999999999
"16",4,0.730622671988741,294.843000000001
"17",1,0.609901539845058,288.441999999995
"18",2,0.764245384068332,286.605000000003
"19",3,0.730110831502085,286.042000000001
"20",4,0.78204315540812,286.326999999997
