"","X","acc","comptimes","archs"
"1",1,0.241066505804378,64.1499999999978,"multiMLP_L4_N64_D0.1_CV1"
"2",2,-0.0787778634309154,60.8400000000001,"multiMLP_L4_N64_D0.1_CV1"
"3",3,0.218109040540158,60.1200000000026,"multiMLP_L4_N64_D0.1_CV1"
"4",4,0.0720248535247705,60.5300000000025,"multiMLP_L4_N64_D0.1_CV1"
"5",5,0.151282657356752,57.7599999999984,"multiMLP_L4_N16_D0.1_CV1"
"6",6,0.0558120900441503,60.5900000000001,"multiMLP_L4_N64_D0.1_CV1"
"7",7,0.338877210144465,55.2200000000012,"multiMLP_L4_N64_D0.1_CV1"
"8",8,-0.109057137672654,55.6899999999987,"multiMLP_L8_N16_D0.3_CV1"
"9",9,0.0728483521214047,55.5799999999981,"multiMLP_L8_N16_D0.1_CV1"
"10",10,-0.107581215213897,54.7199999999975,"multiMLP_L8_N64_D0.3_CV1"
"11",1,0.0275337451347239,73.1700000000019,"multiMLP_L8_N16_D0.1_CV1"
"12",2,-0.176726810609961,69.7999999999993,"multiMLP_L4_N16_D0.3_CV1"
"13",3,0.0400865688556897,68.0400000000009,"multiMLP_L4_N16_D0.1_CV1"
"14",4,0.179579941643417,63.2900000000009,"multiMLP_L4_N16_D0.3_CV1"
"15",5,-0.0322917827591216,62.2000000000007,"multiMLP_L8_N16_D0.1_CV1"
"16",6,0.271529139970245,65.8400000000001,"multiMLP_L4_N64_D0.1_CV1"
"17",7,0.0191638136888012,62.7900000000009,"multiMLP_L8_N16_D0.3_CV1"
"18",8,0.168968938709554,62.6400000000031,"multiMLP_L4_N16_D0.1_CV1"
"19",9,0.161496551698752,60.4400000000023,"multiMLP_L8_N16_D0.1_CV1"
"20",10,-0.087143590195142,58.7200000000012,"multiMLP_L4_N64_D0.3_CV1"
