"","acc","comptimes","penG","penE","subset"
"1",0.43052152747177,31.395,0.446284193741467,0.385881650735645,"F1-F3-F4-F5-F7-F8-F10"
"2",0.566844129042382,26.976,0.450054072575543,0.380256706274695,"F1-F4-F6-F8-F9-F10-F11"
"3",0.451411842688969,27.305,0.444100011168779,0.378562174604081,"F1-F2-F3-F5-F6-F7-F8-F9"
"4",0.571140235231779,26.21,0.442902960088955,0.377660922198618,"F1-F2-F4-F5-F6-F7-F9"
"5",0.537956361274616,26.324,0.448598924957155,0.378444599648859,"F2-F5-F6-F7-F8-F9"
"6",0.431428988600092,25.708,0.454501772311493,0.382239542566632,"F2-F3-F5-F6-F7-F9-F11"
"7",0.639119932428104,27.288,0.444256201473659,0.38766005007176,"F1-F3-F4-F5-F6-F7-F8-F9-F10-F11"
"8",0.553205177037473,23.855,0.467595803401781,0.372657452668972,"F1-F2-F4-F5-F6-F9-F10"
"9",0.666931622348822,27.355,0.433795717939839,0.384231945888905,"F2-F3-F7-F8-F9-F10"
"10",0.515916915833526,24.876,0.4414046760575,0.383834208963244,"F1-F2-F6-F7-F8-F9"
"11",0.664302342704786,25.071,0.4508973627658,0.380739819861633,"F1-F2-F3-F4-F5-F6-F8-F9"
"12",0.624672941196478,24.171,0.443298585911013,0.375111871705226,"F2-F6-F7-F8-F10"
"13",0.605264285909935,25.353,0.461273497682334,0.384368215002225,"F1-F2-F3-F5-F7-F8-F9-F10-F11"
"14",0.596888007076994,26.0940000000001,0.454603112820166,0.385118870543311,"F2-F3-F4-F6-F7-F8-F9"
"15",0.516395796301701,25.047,0.4505377615021,0.385854383614313,"F1-F2-F5-F6-F7"
"16",0.597571860749651,25.11,0.451261822912925,0.378511135591231,"F1-F2-F3-F9-F10"
"17",0.444623902749046,26.762,0.438077618640774,0.380042438186724,"F1-F2-F3-F9-F10"
"18",0.599909674413744,24.435,0.458606710751153,0.378295922187805,"F1-F2-F3-F4-F6-F7-F8-F9"
"19",0.565892123981825,24.4059999999999,0.461256968995243,0.380650394528089,"F1-F3-F6-F7-F8-F10"
"20",0.669889542454067,23.9180000000001,0.440094139849979,0.38034092662328,"F1-F2-F3-F6-F7-F8-F9"
"21",0.466941947901888,25.62,0.444072820356033,0.381122864636691,"F2-F5-F6-F7-F8"
"22",0.534335894554459,24.5329999999999,0.451379239017047,0.382246349012916,"F1-F3-F5-F6-F7-F9"
"23",0.544006914303734,25.859,0.43946777237036,0.386027562920069,"F1-F2-F3-F8-F10"
"24",0.611385700990991,26.936,0.438513342184996,0.388619097903993,"F1-F2-F3-F5-F7-F9-F10"
"25",0.53855614470642,24.7829999999999,0.441951727811655,0.385813444226635,"F2-F3-F4-F5-F6-F7-F10"
"26",0.649202865595891,22.216,0.467030101537094,0.383076852238983,"F1-F2-F4-F5-F7-F8-F10"
"27",0.470452779877421,25.024,0.454331617370268,0.381431417758872,"F1-F2-F3-F4-F6-F9"
"28",0.617717161695671,27.4050000000001,0.440478969320582,0.385261021228923,"F2-F3-F4-F5-F7-F8-F10-F11"
"29",0.619189935267025,26.783,0.455154392859978,0.377383256438091,"F1-F3-F4-F5-F7-F8-F9-F10"
"30",0.500269058628621,26.933,0.445444864934354,0.379838700121706,"F1-F2-F3-F4-F5-F6-F8-F9"
"31",0.543405733302075,26.595,0.451251216801123,0.375083897413114,"F1-F2-F3-F5-F7-F9-F10"
"32",0.50971910586748,27.734,0.465226352670801,0.384616471863043,"F2-F4-F5-F6-F10"
"33",0.646854430756577,25.909,0.450731355460403,0.385161195807551,"F1-F3-F6-F7-F11"
"34",0.656425784900702,25.616,0.450391033255353,0.382597669796918,"F2-F3-F4-F6-F7-F9-F10"
"35",0.572962839526438,26.426,0.442432189988871,0.386484435565029,"F1-F4-F5-F6-F7-F9-F11"
