"","X","acc","comptimes","pen"
"1",1,0.505227912494255,127.506,0.43191889872803
"2",2,0.674786842175177,130.212,0.433403351619683
"3",3,0.575823289662938,132.547,0.427101199912246
"4",4,0.611996147679763,130.284,0.426844124552767
"5",5,0.668583782087194,132.478,0.433556408530964
"6",6,0.604075467581973,133.296,0.438432520145261
"7",7,0.768124051855076,135.694,0.427875426074901
"8",8,0.710031506313616,141.834,0.449509119310967
"9",9,0.74573961972236,144.029,0.41867415340524
"10",10,0.66714522058924,134.809,0.425300117376604
"11",11,0.740780077071041,129.872,0.433603738501914
"12",12,0.698696247726486,123.507,0.427233069725048
"13",13,0.653341433989745,135.614,0.444569509539099
"14",14,0.659275666771124,133.697,0.438591670547517
"15",15,0.621240735328887,127.081,0.433386571542466
"16",16,0.702618521807761,146.653,0.433886506432873
"17",17,0.562139582267295,141.33,0.422502954394934
"18",18,0.735913517269136,130.832,0.444722763386835
"19",19,0.664073311955918,148.221,0.443498871924672
"20",20,0.739850606624412,126.336,0.425494959711836
"21",21,0.586288554615095,132.43,0.429648387761921
"22",22,0.649145715535576,131.605,0.435596882891033
"23",23,0.658119331727,137.324,0.424453535974824
"24",24,0.683632975382189,135.936,0.421703113363139
"25",25,0.62512291659661,136.067,0.426990237004849
"26",26,0.679747519805087,131.721,0.449304781392265
"27",27,0.580568292594389,142.485,0.438127830327161
"28",28,0.718601811523795,135.703,0.426022193054628
"29",29,0.69510492329573,135.241,0.438932587892063
"30",30,0.65187898002121,136.767,0.43032840777884
"31",31,0.645341472448731,131.335,0.433654967072894
"32",32,0.601947342698808,136.867,0.447881513794682
"33",33,0.717624656317365,135.058,0.433618701448394
"34",34,0.740534432875324,142.057,0.433341537166154
"35",35,0.618193231345558,130.732999999999,0.426951205059409
"36",36,0.718590568549858,137.071,0.441382224322031
"37",37,0.702590497276845,137.92,0.434631059675815
"38",38,0.613553250539851,132.288,0.428257413292988
"39",39,0.721180968919397,139.323,0.429672674991174
"40",40,0.716782979074094,132.500999999999,0.424497296591214
"41",41,0.686890827269465,127.866,0.437294404237146
"42",42,0.697057891130672,129.176,0.438476396347572
"43",43,0.706503335524669,140.281999999999,0.440394744555068
"44",44,0.569826836505043,134.847,0.432537701114488
"45",45,0.724153523243536,133.128,0.432611991340457
"46",46,0.781663348372054,147.715,0.441385869737057
"47",47,0.715733709134047,137.460999999999,0.461533048646845
"48",48,0.610349162047031,141.373000000001,0.424454764299464
"49",49,0.79491254177345,147.507000000001,0.448964884188262
"50",50,0.707489719167614,143.721,0.441059462302676
"51",1,0.75390152943339,137.32,0.420782022144355
"52",2,0.580030198640215,141.313,0.456685235783544
"53",3,0.760180793792183,145.534,0.423151689278138
"54",4,0.717583441405996,138.427,0.433925325882023
"55",5,0.704925373105941,134.679,0.410074545349913
"56",6,0.65282291152995,132.073,0.44367658734751
"57",7,0.667749439104244,139.394,0.445999332982366
"58",8,0.735667137783486,122.276,0.410744080882286
"59",9,0.598524721058728,123.797,0.413979692696963
"60",10,0.746664409496682,147.002,0.449912475873164
"61",11,0.726635065187709,124.725,0.424452835845331
"62",12,0.719460651091857,139.159,0.448443601269315
"63",13,0.644940664446683,148.626,0.443219338471871
"64",14,0.613793289546604,128.235,0.435632123208087
"65",15,0.746352720235206,135.176,0.431705043652192
"66",16,0.70802679950091,146.223,0.444903345043332
"67",17,0.681415908518139,138.368,0.444155415528422
"68",18,0.714493348741468,134.939,0.43264352775117
"69",19,0.70178910481059,138.884,0.459441180573344
"70",20,0.771358744267849,143.406,0.431696446213524
"71",21,0.711637489898892,146.483,0.448832175583219
"72",22,0.661664794114908,137.198,0.437356789859888
"73",23,0.598863453153195,126.955,0.433654070476491
"74",24,0.636056600329638,126.823,0.43477094892234
"75",25,0.592026293148332,148.376,0.448419773580196
"76",26,0.724370838016055,141.029,0.427413374310111
"77",27,0.711064775460418,128.885,0.433727532543761
"78",28,0.732365324206539,134.082,0.435830681467557
"79",29,0.749622935209482,139.834,0.446018158445497
"80",30,0.664013050647678,138.435,0.436794480817293
"81",31,0.722825264446546,126.954000000001,0.428279859323737
"82",32,0.724037910299194,133.336,0.439511414866688
"83",33,0.617981611035336,128.441,0.427537064116512
"84",34,0.579091587682032,139.372,0.429116579791572
"85",35,0.582720553257906,148.337,0.441999201351191
"86",36,0.733289473613856,142.952,0.442521882926927
"87",37,0.607089193250958,132.029,0.442961246676357
"88",38,0.705345891007316,136.36,0.432206377652323
"89",39,0.636329931312095,129.503000000001,0.433072126502497
"90",40,0.668254652201296,128.701,0.444018005885326
"91",41,0.616563288852682,131.012,0.428097392856655
"92",42,0.587018075855592,148.382,0.44327540696341
"93",43,0.602181551149087,135.039,0.430041961691607
"94",44,0.750272223692353,135.723,0.436247636970737
"95",45,0.630935380626434,138.618,0.442655311704264
"96",46,0.64524669983416,157.275,0.435276641228666
"97",47,0.558546177304532,146.683999999999,0.441335599598723
"98",48,0.683022692303482,141.153,0.446698156065519
"99",49,0.639682531974933,139.285,0.435650281770875
"100",50,0.635964490023645,135.098000000001,0.433508803378897
