"","X","acc","comptimes"
"1",1,0.682894076048942,290.271999999997
"2",2,0.795050717582387,291.120999999999
"3",3,0.709576912481839,287.243999999992
"4",4,0.787078804665638,287.315000000002
"5",1,0.725105589884516,288.849999999991
"6",2,0.673293130968135,290.159
"7",3,0.809556615719788,289.244000000006
"8",4,0.744724664863118,288.279999999999
"9",1,0.805115886020621,317.927000000011
"10",2,0.770687134947184,295.214999999997
"11",3,0.821751070340138,291.914000000004
"12",4,0.778142971942933,299.02900000001
"13",1,0.761547007818717,289.509000000005
"14",2,0.757239122841195,288.891000000003
"15",3,0.688510207753768,288.209000000003
"16",4,0.76137467329004,289.434999999998
"17",1,0.70323985803193,293.953999999998
"18",2,0.795625067480459,291.671000000002
"19",3,0.772064872361817,296.686000000002
"20",4,0.814050883358389,290.947
