"","X","acc","comptimes"
"1",1,0.173571448755053,215.843
"2",2,0.353078919185746,217.266
"3",3,0.142196470266431,217.658
"4",4,0.400625478521484,216.501999999999
"5",1,0.180355617879919,215.305
"6",2,0.252710059302079,216.534
"7",3,0.510445098346683,215.195
"8",4,0.334315023400605,217.021
"9",1,0.452761961209848,213.878
"10",2,0.300364346703326,214.758
"11",3,0.465372849263376,217.399
"12",4,0.434197880830426,218.769
"13",1,0.388124836951335,214.616
"14",2,0.345000009477176,216.456
"15",3,0.344065694738701,215.46
"16",4,0.453855831879131,216.744
"17",1,0.310931635758509,221.374
"18",2,0.306666547901505,227.552
"19",3,0.436092355053887,230.283
"20",4,0.502989018415962,227.89
