"","X","acc","comptimes"
"1",1,0.550814954010245,219.179
"2",2,0.593268889794355,216.718999999997
"3",3,0.462755602091796,219.803
"4",4,0.598515154323357,218.417000000001
"5",1,0.589373252527202,219.138999999999
"6",2,0.547253665397258,218.136000000002
"7",3,0.681230413478299,218.749
"8",4,0.605358276641306,218.288999999997
"9",1,0.649744991071233,216.826000000001
"10",2,0.647486463870961,221.514000000003
"11",3,0.695534787028945,220.954000000002
"12",4,0.640952870317693,218.528999999999
"13",1,0.599981808743023,217.551000000003
"14",2,0.535421827866047,218.824000000001
"15",3,0.509605555309767,219.534
"16",4,0.590755004264063,220.534
"17",1,0.533354186709828,234.149999999998
"18",2,0.611640462883222,224.380000000001
"19",3,0.579771074951743,222.010999999999
"20",4,0.61262245332533,223.273000000001
