"","X","acc","comptimes","archs"
"1",1,0.117464420067992,52.8900000000012,"multiMLP_L4_N64_D0.1_CV1"
"2",2,-0.0269036956490017,51.5200000000004,"multiMLP_L4_N64_D0.3_CV1"
"3",3,0.0140084272909491,51.0100000000002,"multiMLP_L8_N64_D0.3_CV1"
"4",4,0.00923552565127454,49.6299999999992,"multiMLP_L8_N16_D0.1_CV1"
"5",5,-0.0899157568341914,94.2000000000007,"multiMLP_L4_N16_D0.1_CV1"
"6",6,-0.00674532167335945,52.3700000000008,"multiMLP_L8_N16_D0.3_CV1"
"7",7,-0.0293601087166139,50.0799999999999,"multiMLP_L8_N16_D0.1_CV1"
"8",8,0.0484117943160932,50.7800000000007,"multiMLP_L4_N16_D0.1_CV1"
"9",9,0.0227187196754936,50.0799999999999,"multiMLP_L8_N16_D0.3_CV1"
"10",10,0.158799701089932,47.7199999999993,"multiMLP_L4_N16_D0.1_CV1"
"11",1,-0.0551675860344341,48.2899999999991,"multiMLP_L8_N16_D0.3_CV1"
"12",2,0.0958244975469073,50.1599999999999,"multiMLP_L8_N16_D0.1_CV1"
"13",3,0.134985488409651,50.2900000000009,"multiMLP_L4_N64_D0.1_CV1"
"14",4,-0.036035779552898,47.9300000000003,"multiMLP_L8_N16_D0.3_CV1"
"15",5,0.126058174107347,49.9899999999998,"multiMLP_L4_N16_D0.3_CV1"
"16",6,0.116480177999798,48.4899999999998,"multiMLP_L8_N64_D0.1_CV1"
"17",7,-0.0295123465800478,49.3299999999999,"multiMLP_L8_N64_D0.3_CV1"
"18",8,0.0418858916359077,94.1800000000003,"multiMLP_L4_N64_D0.3_CV1"
"19",9,0.144938255090262,56.2800000000007,"multiMLP_L4_N64_D0.1_CV1"
"20",10,0.0884957407095315,50.7200000000012,"multiMLP_L4_N16_D0.1_CV1"
