"","X","acc","comptimes","archs"
"1",1,0.210405539925304,49.2800000000007,"multiMLP_L4_N64_D0.3_CV2"
"2",2,0.193455873487806,53.1100000000006,"multiMLP_L4_N64_D0.1_CV2"
"3",3,0.132962885349217,51.8399999999983,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.316172896126355,53.3799999999992,"multiMLP_L4_N64_D0.3_CV2"
"5",5,0.205673489860924,50.1599999999999,"multiMLP_L4_N64_D0.1_CV2"
"6",6,0.135878887715253,53.3100000000013,"multiMLP_L4_N16_D0.1_CV2"
"7",7,0.320698700101172,54.1100000000006,"multiMLP_L4_N64_D0.1_CV2"
"8",8,0.274893777012899,52.1699999999983,"multiMLP_L4_N64_D0.1_CV2"
"9",9,0.326315296190393,57.5,"multiMLP_L4_N64_D0.1_CV2"
"10",10,0.0545699620066945,53.5799999999999,"multiMLP_L4_N64_D0.3_CV2"
"11",1,0.292222761147663,48.9300000000003,"multiMLP_L8_N64_D0.1_CV2"
"12",2,0.119531243811453,50.8599999999988,"multiMLP_L4_N16_D0.1_CV2"
"13",3,0.262638962127987,50.3500000000004,"multiMLP_L8_N64_D0.1_CV2"
"14",4,0.194629086393403,48.5900000000001,"multiMLP_L4_N64_D0.1_CV2"
"15",5,0.0486375031809888,50.1100000000006,"multiMLP_L8_N64_D0.1_CV2"
"16",6,0.317987895975453,54.6999999999989,"multiMLP_L8_N16_D0.1_CV2"
"17",7,0.318087961339156,52,"multiMLP_L8_N64_D0.1_CV2"
"18",8,0.248974451235666,53.1100000000006,"multiMLP_L8_N64_D0.1_CV2"
"19",9,0.219039123447073,56.9099999999999,"multiMLP_L4_N64_D0.1_CV2"
"20",10,0.128073098150726,79.6799999999985,"multiMLP_L4_N64_D0.3_CV2"
