"","X","acc","comptimes","pen"
"1",1,0.84573759841479,131.487,0.43191889872803
"2",2,0.89645460493754,131.14,0.433403351619683
"3",3,0.86355186567462,141.386,0.427101199915656
"4",4,0.877643296682286,137.459,0.426844124561483
"5",5,0.89603537657611,185.987,0.433556419967317
"6",6,0.870161583188538,156.866,0.438432531684816
"7",7,0.917501089614572,127.341,0.427875426074901
"8",8,0.90661902030163,144.772,0.44950911924814
"9",9,0.919341052461044,126.191,0.41867415340524
"10",10,0.910234649044619,137.573,0.425300117376604
"11",11,0.92021570918545,136.234,0.433603738501914
"12",12,0.898745826347145,133.083,0.427233081056701
"13",13,0.88740412857007,146.029,0.44456952117463
"14",14,0.89869473649364,130.988,0.438591670563814
"15",15,0.854222507613037,132.74,0.433386571498695
"16",16,0.896305965591731,145.839,0.433886506432873
"17",17,0.856122515120271,131.765,0.422502954394934
"18",18,0.904359288264752,142.602,0.444722751799951
"19",19,0.893128709884603,144.153,0.443498871924672
"20",20,0.911519151138086,134.466,0.425494948390773
"21",21,0.864763178165894,133.643,0.429648387761921
"22",22,0.892971382006923,130.169,0.435596882891545
"23",23,0.899132400793179,136.619,0.424453535970474
"24",24,0.90127696348866,144.229,0.421703113363139
"25",25,0.878853411241425,140.403,0.426990237004849
"26",26,0.872955297232279,132.318,0.449304781392224
"27",27,0.87145861875304,131.196,0.438127818823617
"28",28,0.903503754787314,141.223,0.426022193054628
"29",29,0.883610082250571,128.196,0.438932587868596
"30",30,0.898418953338825,140.692,0.43032840777884
"31",31,0.881392647621599,133.816,0.433654967072894
"32",32,0.866418393699742,155.598,0.447881513794682
"33",33,0.91176424396477,176.763,0.433618712886099
"34",34,0.903970265965437,136.984,0.433341537166154
"35",35,0.864315576253812,147.014,0.426951205059409
"36",36,0.909949395676091,189.567,0.441382224270487
"37",37,0.908102110077838,133.089,0.434631059702124
"38",38,0.874130398124407,130.415,0.428257413292988
"39",39,0.898217925719133,123.607,0.429672674991174
"40",40,0.906125742836078,139.89,0.424497296591214
"41",41,0.902950737333912,133.733,0.437294404229175
"42",42,0.904347627220614,132.961,0.438476396347572
"43",43,0.902029494421862,134.875,0.440394744547114
"44",44,0.8761122622022,137.314,0.432537701114488
"45",45,0.907098281641141,136.254,0.432611991349415
"46",46,0.927155118439013,143.369,0.441385869722275
"47",47,0.9129161536236,143.482,0.461533036810162
"48",48,0.882293449017805,137.797,0.424454753005361
"49",49,0.928311455997237,123.747,0.448964884174285
"50",50,0.904171300172734,91.5500000000002,0.441059462302676
"51",1,0.912939027424963,144.23,0.420782022138818
"52",2,0.847775079969287,165.405,0.456685247519374
"53",3,0.913108893732773,148.303,0.423151689267935
"54",4,0.907759307745864,136.832,0.433925325882023
"55",5,0.91023929684866,133.46,0.410074545354038
"56",6,0.875311836864017,134.143,0.443676587347472
"57",7,0.90307140209171,132.955,0.445999321362172
"58",8,0.909757286861865,125.138,0.410744080885223
"59",9,0.901708384980791,141.017,0.413979692696963
"60",10,0.919545828726656,143.332,0.449912475873164
"61",11,0.911621791071093,141.238,0.42445283583223
"62",12,0.906714438177935,148.142,0.448443601269315
"63",13,0.889273063113431,144.269,0.443219349992329
"64",14,0.88261926764085,144.269,0.435632123208087
"65",15,0.920302156344781,144.264,0.431705056293229
"66",16,0.901052472407556,158.54,0.444903345007004
"67",17,0.902451811950832,151.508,0.444155415528422
"68",18,0.907649096082823,125.662,0.432643527751316
"69",19,0.904250848084791,149.669,0.459441180573344
"70",20,0.913282357226,136.748,0.431696434738104
"71",21,0.905793243770765,140.011,0.448832175583219
"72",22,0.872647675739193,140.593,0.437356789859888
"73",23,0.869623929344301,142.648,0.433654070476491
"74",24,0.880408431821512,132.292,0.434770948896983
"75",25,0.863332761826511,135.871,0.448419773594433
"76",26,0.920818570414879,132.124,0.427413374310111
"77",27,0.893832996628202,127.393,0.433727532570553
"78",28,0.914248044320764,143.318,0.435830681467557
"79",29,0.906330008855166,146.874,0.446018158445497
"80",30,0.892801160642272,134.567,0.436794480817293
"81",31,0.923563275132673,138.717000000001,0.428279859323737
"82",32,0.905534291932185,129.521,0.439511414851317
"83",33,0.8538749721711,131.218,0.427537064116512
"84",34,0.846190822645673,131.563999999999,0.429116579791572
"85",35,0.862447121434881,142.107,0.441999189797894
"86",36,0.906120247446973,141.463,0.442521882926927
"87",37,0.874477638903035,133.492,0.442961246676357
"88",38,0.895482523620777,126.53,0.432206377652323
"89",39,0.872263611458524,124.396,0.433072126502497
"90",40,0.893470365120222,123.826,0.444018005885326
"91",41,0.880129288706155,136.944,0.428097392851918
"92",42,0.85295248351872,143.545999999999,0.44327540696341
"93",43,0.870792102560289,143.307,0.430041961691607
"94",44,0.913561289319367,133.873000000001,0.436247636938555
"95",45,0.888000004931796,144.744,0.442655311704264
"96",46,0.885861776077211,156.052,0.435276641228666
"97",47,0.869428807902082,138.531,0.441335599598723
"98",48,0.889276141387689,189.41,0.446698156086819
"99",49,0.8707904728799,135.39,0.435650281770875
"100",50,0.874257544978262,100.74,0.433508803343128
