"","X","acc","comptimes"
"1",1,0.480667065710757,216.939
"2",2,0.533431286551527,216.004999999999
"3",3,0.305044114768806,222.871999999999
"4",4,0.474391642435591,218.808999999999
"5",1,0.437784172573087,217.001
"6",2,0.455368949608754,217.696999999999
"7",3,0.601390440296251,218.694
"8",4,0.499690971452945,215.726
"9",1,0.587413238505479,219.069
"10",2,0.574064234123448,215.916999999999
"11",3,0.658708391836116,221.251
"12",4,0.509120202510155,217.785
"13",1,0.436808304855643,219.754
"14",2,0.468644926112559,216.307
"15",3,0.478437715353223,218.994000000001
"16",4,0.426063259158469,217.210999999999
"17",1,0.448380908503701,221.208
"18",2,0.543620367231938,223.349999999999
"19",3,0.541077721880703,220.775
"20",4,0.590390147322553,226.381
