"","X","acc","comptimes","archs"
"1",1,0.201970930824513,57.9300000000003,"multiMLP_L8_N64_D0.1_CV2"
"2",2,0.0252178835250697,60.25,"multiMLP_L4_N64_D0.1_CV2"
"3",3,0.0468799333905259,56.0900000000001,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.143357383188469,60.4900000000016,"multiMLP_L8_N64_D0.1_CV2"
"5",5,0.207549667948327,57.2299999999996,"multiMLP_L8_N64_D0.1_CV2"
"6",6,0.171681325422977,59.630000000001,"multiMLP_L8_N64_D0.1_CV2"
"7",7,0.273614243171515,57.8600000000006,"multiMLP_L4_N64_D0.3_CV2"
"8",8,0.194014707611693,58.1100000000006,"multiMLP_L8_N64_D0.1_CV2"
"9",9,0.0670792800268193,59.6800000000003,"multiMLP_L8_N64_D0.1_CV2"
"10",10,0.0345671887719787,58.5599999999977,"multiMLP_L8_N64_D0.1_CV2"
"11",1,0.0668870082882034,59.3100000000013,"multiMLP_L8_N64_D0.1_CV2"
"12",2,0.119361295925098,63.2099999999991,"multiMLP_L8_N64_D0.1_CV2"
"13",3,0.0475703661607822,59.3599999999969,"multiMLP_L8_N64_D0.1_CV2"
"14",4,0.0658369033476802,58.7099999999991,"multiMLP_L8_N64_D0.1_CV2"
"15",5,0.063727487456999,58.3600000000006,"multiMLP_L8_N64_D0.1_CV2"
"16",6,0.252300532673967,62.4900000000016,"multiMLP_L8_N64_D0.1_CV2"
"17",7,0.066931458519704,59.9799999999996,"multiMLP_L8_N64_D0.1_CV2"
"18",8,0.292082846386688,58.8099999999977,"multiMLP_L4_N64_D0.3_CV2"
"19",9,-0.00584217542022925,59.1599999999999,"multiMLP_L8_N64_D0.1_CV2"
"20",10,0.122305917497509,60.5600000000013,"multiMLP_L8_N64_D0.1_CV2"
