"","acc","comptimes"
"1",0.416357469842318,0.132
"2",0.440867608092313,0.0749999999999993
"3",0.33235857285145,0.107999999999999
"4",0.423627255397938,0.0620000000000012
"5",0.506203587983727,0.126000000000001
"6",0.470211505292917,0.0730000000000004
"7",0.584732540532675,0.075999999999997
"8",0.471424461345604,0.0720000000000027
"9",0.572647812945538,0.0749999999999957
"10",0.607323708708023,0.0719999999999956
"11",0.624519377191266,0.0749999999999957
"12",0.458396245874265,0.0739999999999981
"13",0.437752285007948,0.116999999999997
"14",0.469063480845916,0.0609999999999999
"15",0.450979272638742,0.0750000000000028
"16",0.397826294158162,0.0760000000000005
"17",0.456320217478391,0.111000000000004
"18",0.458882146044754,0.0739999999999981
"19",0.42342127558823,0.0719999999999885
"20",0.520373209656009,0.0730000000000075
"21",0.434694048956973,0.0819999999999936
"22",0.385438228180381,0.0720000000000027
"23",0.582389273791539,0.0720000000000027
"24",0.463678437260788,0.106000000000009
"25",0.483549333812871,0.0759999999999934
"26",0.518801450987506,0.103999999999999
"27",0.414368268020797,0.0619999999999976
"28",0.538704619662037,0.0680000000000121
"29",0.5950545544231,0.126999999999995
"30",0.549922928311821,0.0829999999999984
"31",0.497340039824898,0.0929999999999893
"32",0.440177240159754,0.0730000000000075
"33",0.497779261851622,0.0749999999999886
"34",0.645003468032868,0.0970000000000084
"35",0.362235531182301,0.0810000000000173
"36",0.662790830859356,0.0840000000000032
"37",0.497543514744768,0.0789999999999793
"38",0.349626532044977,0.0679999999999836
"39",0.641358529221542,0.0519999999999925
"40",0.579991846683023,0.0609999999999786
"41",0.474046873966833,0.0699999999999932
"42",0.544538806667176,0.119
"43",0.429263772722498,0.0810000000000173
"44",0.461067908204503,0.0869999999999891
"45",0.558274027666904,0.0869999999999891
"46",0.550551039954236,0.0690000000000168
"47",0.442873322743127,0.110000000000014
"48",0.47850040452977,0.070999999999998
"49",0.628798251091946,0.0879999999999939
"50",0.576146436568007,0.114999999999981
"51",0.598193817642851,0.0690000000000168
"52",0.530603063973806,0.063999999999993
"53",0.519770157181523,0.115000000000009
"54",0.477450775269305,0.0649999999999977
"55",0.474841754669747,0.0649999999999977
"56",0.413951113201089,0.0669999999999789
"57",0.46145190510401,0.0949999999999989
"58",0.39694860487226,0.119
"59",0.618447704273865,0.0690000000000168
"60",0.601216390947201,0.0790000000000077
"61",0.695735545819599,0.0720000000000027
"62",0.577057921864227,0.0699999999999932
"63",0.379614297149635,0.0579999999999927
"64",0.461876819588697,0.0710000000000264
"65",0.664135555947353,0.113
"66",0.431412059299936,0.105000000000018
"67",0.504216380927953,0.0720000000000027
"68",0.493896754993244,0.0699999999999932
"69",0.513366359637797,0.115000000000009
"70",0.680697118990318,0.08299999999997
"71",0.513678935593755,0.0670000000000073
"72",0.500749445745848,0.0680000000000405
"73",0.374587738586947,0.108000000000004
"74",0.51828266260754,0.0849999999999795
"75",0.320033616584301,0.09699999999998
"76",0.536333980823931,0.0730000000000359
"77",0.59467947992735,0.0710000000000264
"78",0.531807784836801,0.105000000000018
"79",0.661002321794205,0.0889999999999986
"80",0.459788758973544,0.103000000000009
"81",0.58062420403465,0.105999999999995
"82",0.311262613851209,0.09699999999998
"83",0.496785104193307,0.0900000000000318
"84",0.370849155728716,0.0720000000000027
"85",0.30471964330117,0.0710000000000264
"86",0.488139514758413,0.100000000000023
"87",0.459931416304169,0.0679999999999836
"88",0.448171393453017,0.0709999999999695
"89",0.431242817680071,0.0740000000000123
"90",0.544679307684897,0.0710000000000264
"91",0.463512375371145,0.0749999999999886
"92",0.352363784573136,0.09699999999998
"93",0.446328752152692,0.0860000000000127
"94",0.627055943663743,0.08299999999997
"95",0.398549118327567,0.0860000000000127
"96",0.456471513309581,0.0730000000000359
"97",0.405144491376655,0.0850000000000364
"98",0.499061675939018,0.0740000000000123
"99",0.380971423692567,0.0569999999999595
"100",0.480877209149349,0.0399999999999636
