"","X","acc","comptimes","archs"
"1",1,0.222124827403654,52.8099999999995,"multiMLP_L8_N16_D0.1_CV2"
"2",2,0.263227967934554,53.2399999999998,"multiMLP_L4_N64_D0.3_CV2"
"3",3,0.0993530933470888,51.9599999999991,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.136024671006594,54.4099999999999,"multiMLP_L4_N64_D0.3_CV2"
"5",5,0.151548292788019,49.5900000000001,"multiMLP_L4_N64_D0.1_CV2"
"6",6,0.23015282759942,55.25,"multiMLP_L8_N64_D0.1_CV2"
"7",7,0.362122018319768,99.6899999999987,"multiMLP_L8_N64_D0.1_CV2"
"8",8,0.234069625930695,55.8099999999995,"multiMLP_L8_N16_D0.1_CV2"
"9",9,0.222492399676496,60.2399999999998,"multiMLP_L8_N64_D0.1_CV2"
"10",10,-0.00432699374965936,55.5200000000004,"multiMLP_L4_N64_D0.3_CV2"
"11",1,0.263407133250639,53.4799999999996,"multiMLP_L8_N64_D0.1_CV2"
"12",2,0.340367444247824,97.2800000000007,"multiMLP_L4_N64_D0.3_CV2"
"13",3,0.287587001748536,56.5299999999988,"multiMLP_L8_N64_D0.1_CV2"
"14",4,0.233810641662297,52.0300000000007,"multiMLP_L8_N64_D0.1_CV2"
"15",5,0.112966469312149,52.5900000000001,"multiMLP_L8_N16_D0.1_CV2"
"16",6,0.464834977482779,57.5799999999999,"multiMLP_L4_N64_D0.3_CV2"
"17",7,0.279976642120333,55.3600000000006,"multiMLP_L8_N64_D0.1_CV2"
"18",8,0.374746704260341,56.3400000000001,"multiMLP_L8_N64_D0.1_CV2"
"19",9,0.22248281121552,59.0100000000002,"multiMLP_L8_N64_D0.1_CV2"
"20",10,0.297806521727574,55.7799999999988,"multiMLP_L4_N64_D0.1_CV2"
