"","X","acc","comptimes","pen"
"1",1,0.664304983691041,139.155,0.43191889872803
"2",2,0.615188434054807,125.944,0.4334033516465
"3",3,0.527162786027397,131.464,0.427101199898572
"4",4,0.622015850176203,122.286,0.426844124556261
"5",5,0.656563095080253,123.024,0.433556408530964
"6",6,0.645605734491349,141.496,0.438432531684816
"7",7,0.709122980740368,132.819,0.42787542607809
"8",8,0.648910162464488,128.331,0.449509130941402
"9",9,0.694898213184591,136.71,0.418674142174517
"10",10,0.751696171456611,136.167,0.42530012867914
"11",11,0.745153303642311,127.5,0.433603738519568
"12",12,0.636372313166717,121.044,0.427233081063395
"13",13,0.613623144168565,150.3,0.44456953274431
"14",14,0.58379607877562,137.672,0.43859168205042
"15",15,0.539564597642725,124.157,0.433386571515419
"16",16,0.590556262701759,121.584,0.433886479451125
"17",17,0.605689821243919,140.481,0.422502943137606
"18",18,0.640343154225048,145.688,0.444722763344498
"19",19,0.576846868812274,142.713,0.443498871903249
"20",20,0.61901325142939,127.352,0.425494948390773
"21",21,0.573094345500128,134.965,0.429648387761937
"22",22,0.539258524766077,183.676,0.435596894366665
"23",23,0.728765760292965,125.042,0.424453535974818
"24",24,0.674685760893812,134.876,0.421703113363139
"25",25,0.674260816024258,136.734,0.426990237004849
"26",26,0.664429766057044,126.141,0.449304781392224
"27",27,0.561350485091907,139.987,0.438127818823617
"28",28,0.688992275487849,131.737,0.426022193056502
"29",29,0.679716551598532,129.568,0.438932587892063
"30",30,0.706168038730823,134.151,0.43032840777884
"31",31,0.665452666637586,141.158,0.433654955669808
"32",32,0.606621520562482,136.716,0.447881502146519
"33",33,0.614893432506354,129.386,0.433618701448394
"34",34,0.744598220630534,141.553,0.433341537166154
"35",35,0.501208698716109,136.015,0.426951205059409
"36",36,0.758165000565772,136.236999999999,0.441382224322119
"37",37,0.619158865451699,172.508,0.434631071128542
"38",38,0.618748520270038,133.515,0.428257413292988
"39",39,0.68253651842931,131.755,0.429672674992564
"40",40,0.708107854269133,134.379000000001,0.424497296591214
"41",41,0.652508560547847,126.556,0.437294404237146
"42",42,0.690101384533128,128.493,0.438476396347572
"43",43,0.526155601147118,138.36,0.440394744547444
"44",44,0.634762167599451,143.568,0.432537701114488
"45",45,0.675536477509817,131.301,0.432611991358762
"46",46,0.671133241563333,127.696,0.441385858223044
"47",47,0.571921229391746,132.254000000001,0.461533048646845
"48",48,0.626185632418099,129.03,0.424454764310325
"49",49,0.678625571011029,144.519,0.448964884188262
"50",50,0.649315781994258,130.688,0.44105946228026
"51",1,0.686208156071831,152.575,0.420782033398335
"52",2,0.667363419227278,182.23,0.456685247519374
"53",3,0.653687121924377,143.305,0.423151677995429
"54",4,0.624766514847249,138.35,0.433925325882023
"55",5,0.589808605315626,132.573,0.410074534268763
"56",6,0.640993114960875,138.313,0.443676598933243
"57",7,0.636643673650546,129.726,0.445999321362172
"58",8,0.577539483082292,120.561,0.410744069794472
"59",9,0.706314340052169,141.55,0.413979692696963
"60",10,0.651488142750754,144.37,0.449912475873164
"61",11,0.81514326247636,124.034,0.424452824540336
"62",12,0.66978185041977,130.771,0.448443601269315
"63",13,0.627195690260997,148.417,0.443219338457226
"64",14,0.618197160750601,144.738,0.435632123208087
"65",15,0.730768507388502,140.202,0.431705043652192
"66",16,0.647460194741988,141.663,0.444903333432229
"67",17,0.696395803780543,152.032,0.444155415528422
"68",18,0.67152472593591,141.8,0.43264352775117
"69",19,0.637326991495926,144.527,0.459441180580654
"70",20,0.751314380508607,144.791,0.431696446213524
"71",21,0.639754415397725,150.191,0.448832175583219
"72",22,0.626281479332271,131.301,0.437356789891959
"73",23,0.583072335161319,145.424,0.433654070449714
"74",24,0.598261672174186,130.836,0.43477094892234
"75",25,0.470973688662341,150.02,0.448419773580196
"76",26,0.626420439319507,136.689,0.427413374313408
"77",27,0.720912266706249,134.642,0.433727532570553
"78",28,0.681567757988159,140.679,0.435830681467557
"79",29,0.772392657732527,154.95,0.446018158445337
"80",30,0.560897761352419,135.005,0.436794469300343
"81",31,0.689073952549033,140.424,0.428279859340558
"82",32,0.622533701690848,138.917,0.439511414851317
"83",33,0.614680862072526,134.886,0.427537064116512
"84",34,0.597319045787495,142.018,0.429116579791572
"85",35,0.546373255709086,141.63,0.441999189797894
"86",36,0.678008877588823,152.174,0.442521882926927
"87",37,0.655241940504004,148.135,0.442961246676357
"88",38,0.608931971522255,136.118,0.432206377652323
"89",39,0.599263438454615,136.534,0.433072126502497
"90",40,0.679561662512569,133.342,0.444018005885326
"91",41,0.590013937459783,135.087,0.428097392856655
"92",42,0.525914889683603,153.517,0.44327540696341
"93",43,0.630102494335409,133.187,0.430041961691607
"94",44,0.743644290657322,130.534000000001,0.436247636970737
"95",45,0.629835586942249,140.497,0.442655311704264
"96",46,0.627488243146653,140.742,0.435276612490081
"97",47,0.587469097425634,145.923000000001,0.441335599598723
"98",48,0.6315712528222,170.045,0.446698156086819
"99",49,0.524355194645629,94.6239999999998,0.435650281762898
"100",50,0.660505133064327,79.1729999999998,0.433508803378791
