"","X","acc","comptimes","archs"
"1",1,-0.0639031618998904,50.5299999999988,"multiMLP_L8_N64_D0.3_CV1"
"2",2,-0.0734043331836213,49.3299999999981,"multiMLP_L4_N16_D0.1_CV1"
"3",3,-0.0181828714455965,53.4399999999987,"multiMLP_L4_N16_D0.3_CV1"
"4",4,-0.0473395095358922,53.0499999999993,"multiMLP_L8_N64_D0.3_CV1"
"5",5,0.0779576347409958,51.5900000000001,"multiMLP_L4_N16_D0.1_CV1"
"6",6,0.0139343842608102,49.0499999999993,"multiMLP_L8_N64_D0.1_CV1"
"7",7,-0.00840858000593755,48.7200000000012,"multiMLP_L8_N16_D0.3_CV1"
"8",8,-0.0322283916587001,49.4700000000012,"multiMLP_L8_N64_D0.3_CV1"
"9",9,-0.0507263497974737,50.2999999999993,"multiMLP_L8_N16_D0.3_CV1"
"10",10,0.00609311271829764,48.8400000000001,"multiMLP_L8_N64_D0.1_CV1"
"11",1,0.0269214037405406,52.9200000000019,"multiMLP_L8_N64_D0.3_CV1"
"12",2,0.0704745836221976,52.3899999999994,"multiMLP_L8_N16_D0.1_CV1"
"13",3,0.0243998245041527,55.3400000000001,"multiMLP_L4_N64_D0.3_CV1"
"14",4,0.00338754309292889,50.4499999999971,"multiMLP_L4_N16_D0.3_CV1"
"15",5,0.0354572121207557,48.5400000000009,"multiMLP_L4_N16_D0.1_CV1"
"16",6,-0.131091475081272,51.7800000000025,"multiMLP_L8_N64_D0.1_CV1"
"17",7,0.22139648575776,52.3899999999994,"multiMLP_L4_N64_D0.1_CV1"
"18",8,-0.00774468278806604,50.7000000000007,"multiMLP_L8_N64_D0.3_CV1"
"19",9,-0.0203698653063648,50.5,"multiMLP_L8_N16_D0.3_CV1"
"20",10,0.282617777587976,50.3299999999981,"multiMLP_L4_N64_D0.1_CV1"
