"","X","acc","comptimes","archs"
"1",1,0.0480926446304917,48.7099999999991,"multiMLP_L8_N64_D0.1_CV1"
"2",2,0.102035851563855,76.1499999999996,"multiMLP_L8_N64_D0.3_CV1"
"3",3,-0.00721579184015206,50.7399999999998,"multiMLP_L4_N64_D0.3_CV1"
"4",4,0.0239140604381558,50.0400000000009,"multiMLP_L4_N64_D0.3_CV1"
"5",5,-0.030536021008757,50.1299999999992,"multiMLP_L8_N64_D0.1_CV1"
"6",6,0.120631590178607,48.6000000000004,"multiMLP_L8_N16_D0.1_CV1"
"7",7,-0.0220943493184524,48.6099999999988,"multiMLP_L8_N64_D0.3_CV1"
"8",8,0.135906970556699,48.0400000000009,"multiMLP_L4_N16_D0.1_CV1"
"9",9,-0.0121415660142575,48.8999999999996,"multiMLP_L8_N16_D0.1_CV1"
"10",10,0.164674478277309,48.3199999999997,"multiMLP_L8_N16_D0.1_CV1"
"11",1,0.0499750871777093,48.9500000000007,"multiMLP_L8_N64_D0.3_CV1"
"12",2,0.0570879568538306,48.7299999999996,"multiMLP_L8_N64_D0.3_CV1"
"13",3,0.193008950878641,48.7800000000007,"multiMLP_L4_N64_D0.1_CV1"
"14",4,0.0679029314429742,75.9699999999993,"multiMLP_L8_N64_D0.3_CV1"
"15",5,0.254001970177943,49.8499999999985,"multiMLP_L4_N64_D0.3_CV1"
"16",6,-0.0504454091267774,50.2600000000002,"multiMLP_L4_N16_D0.3_CV1"
"17",7,-0.051086788736141,49.7999999999993,"multiMLP_L8_N64_D0.3_CV1"
"18",8,-0.0150395838131224,49.7799999999988,"multiMLP_L4_N64_D0.3_CV1"
"19",9,0.0408823899087,49.2100000000009,"multiMLP_L4_N16_D0.3_CV1"
"20",10,0.0448932041468237,47.6700000000001,"multiMLP_L4_N16_D0.3_CV1"
