"","X","acc","comptimes","archs"
"1",1,-0.0714249792857619,51.7800000000007,"multiMLP_L4_N16_D0.3_CV1"
"2",2,-0.0686067771703585,49.6000000000004,"multiMLP_L8_N64_D0.1_CV1"
"3",3,0.0610251587363386,48.7299999999996,"multiMLP_L4_N16_D0.3_CV1"
"4",4,-0.00586146398745196,49.7799999999988,"multiMLP_L4_N64_D0.3_CV1"
"5",5,0.0303051425458821,49.0300000000007,"multiMLP_L4_N16_D0.1_CV1"
"6",6,0.0753761674279326,48.880000000001,"multiMLP_L4_N16_D0.3_CV1"
"7",7,-0.0184049828247683,48.3200000000015,"multiMLP_L8_N64_D0.3_CV1"
"8",8,0.00358440671420171,49.1399999999994,"multiMLP_L8_N16_D0.1_CV1"
"9",9,0.024071083435846,49.9899999999998,"multiMLP_L4_N64_D0.3_CV1"
"10",10,0.0330897735971529,48.1000000000004,"multiMLP_L4_N16_D0.3_CV1"
"11",1,0.0954378287038074,48.9200000000001,"multiMLP_L8_N16_D0.1_CV1"
"12",2,0.11418440517739,49.4800000000014,"multiMLP_L4_N16_D0.3_CV1"
"13",3,0.182329553550267,49.1100000000006,"multiMLP_L8_N64_D0.1_CV1"
"14",4,-0.0989821914137666,47.7299999999996,"multiMLP_L8_N16_D0.1_CV1"
"15",5,-0.0345256642850174,48.2799999999988,"multiMLP_L8_N16_D0.1_CV1"
"16",6,0.0322665730370206,49.7700000000004,"multiMLP_L4_N64_D0.3_CV1"
"17",7,0.0054565077327641,49.0299999999988,"multiMLP_L8_N16_D0.1_CV1"
"18",8,-0.000118910760127407,49.9800000000014,"multiMLP_L8_N64_D0.3_CV1"
"19",9,-0.0313138248838715,50.9099999999999,"multiMLP_L8_N64_D0.3_CV1"
"20",10,0.338087484416942,50.3000000000011,"multiMLP_L4_N64_D0.1_CV1"
