"","X","acc","comptimes","archs"
"1",1,-0.0950169609602784,45.7199999999998,"multiMLP_L4_N64_D0.3_CV2"
"2",2,-0.150271985391857,63.2199999999998,"multiMLP_L8_N16_D0.1_CV2"
"3",3,0.0063119091863636,49,"multiMLP_L8_N16_D0.1_CV2"
"4",4,0.0971233498889459,51.48,"multiMLP_L8_N16_D0.1_CV2"
"5",5,0.147683161614056,47.1999999999994,"multiMLP_L4_N64_D0.1_CV2"
"6",6,0.125835026908564,49.4700000000003,"multiMLP_L4_N16_D0.1_CV2"
"7",7,0.207250698953202,49.8900000000003,"multiMLP_L4_N64_D0.1_CV2"
"8",8,0.127039317185611,49.1599999999999,"multiMLP_L4_N16_D0.3_CV2"
"9",9,0.107497965629019,52.4200000000001,"multiMLP_L4_N16_D0.1_CV2"
"10",10,0.0368560971228626,52.6799999999994,"multiMLP_L8_N64_D0.1_CV2"
"11",1,0.161644750501998,51.6099999999997,"multiMLP_L8_N64_D0.1_CV2"
"12",2,0.139675618220414,48.6900000000001,"multiMLP_L8_N16_D0.1_CV2"
"13",3,-0.0345329620787149,49.8399999999997,"multiMLP_L8_N16_D0.1_CV2"
"14",4,-0.0355423009387053,49.3099999999995,"multiMLP_L8_N16_D0.3_CV2"
"15",5,-0.0836485929208106,48.7799999999997,"multiMLP_L8_N64_D0.1_CV2"
"16",6,0.306029487476768,54.3100000000004,"multiMLP_L4_N64_D0.3_CV2"
"17",7,0.123129065698141,50.8500000000004,"multiMLP_L8_N64_D0.1_CV2"
"18",8,0.221292315912302,51.3800000000001,"multiMLP_L4_N64_D0.3_CV2"
"19",9,0.081737743614787,53.0600000000004,"multiMLP_L4_N64_D0.1_CV2"
"20",10,0.178425006096201,64.4799999999996,"multiMLP_L8_N64_D0.1_CV2"
