"","X","acc","comptimes"
"1",1,0.526886479548889,218.329000000002
"2",2,0.562149607636484,216.698
"3",3,0.43470985062061,217.509999999998
"4",4,0.567292290276442,219.171999999999
"5",1,0.556104651863428,223.827999999998
"6",2,0.508812223507872,216.951000000001
"7",3,0.667083906686321,219.608
"8",4,0.578642918445422,217.351999999999
"9",1,0.630025858207802,220.376
"10",2,0.619461689500985,219.048999999999
"11",3,0.686605082759474,221.321
"12",4,0.579687463752333,219.287
"13",1,0.577575791170797,219.406999999999
"14",2,0.511138577509338,219.746999999999
"15",3,0.456093812412193,218.540999999997
"16",4,0.560694783006475,221.550999999999
"17",1,0.483908100180882,227.236999999997
"18",2,0.564517670265647,223.925999999999
"19",3,0.546194784105209,223.27
"20",4,0.608779803732415,222.591
