"","acc","comptimes"
"1",0.650640267261501,8.577
"2",0.777216237193853,6.232
"3",0.671670129796438,5.944
"4",0.689792762295439,5.637
"5",0.751977337903688,5.776
"6",0.694240221304568,5.669
"7",0.782775505921471,5.884
"8",0.771149554487984,5.85
"9",0.776014566256281,5.469
"10",0.728921433919162,5.644
"11",0.819829251377992,5.62200000000001
"12",0.737538168259701,5.759
"13",0.727079123021987,6.01400000000001
"14",0.741540966073851,5.58199999999999
"15",0.694572089271057,5.72200000000001
"16",0.760095023071797,5.48
"17",0.70508320883913,5.726
"18",0.743575816669263,5.873
"19",0.686762719209951,5.572
"20",0.785997024467209,5.89400000000001
"21",0.67764847453788,5.5
"22",0.714716141445927,5.678
"23",0.727109034315713,5.577
"24",0.757472130491425,5.488
"25",0.73306639454555,5.42400000000001
"26",0.703896239593318,5.44200000000001
"27",0.728999370507065,5.79900000000001
"28",0.744991087106404,5.483
"29",0.741192243280996,5.637
"30",0.692931406132745,5.53100000000001
"31",0.715818758924963,5.363
"32",0.65867739441229,5.68899999999999
"33",0.77289440378922,5.36500000000001
"34",0.776035092779937,5.74099999999999
"35",0.65043454154034,5.74600000000001
"36",0.764497683238346,5.57900000000001
"37",0.750852805258902,5.78899999999999
"38",0.692664959533979,5.58100000000002
"39",0.779717773627513,5.822
"40",0.78075325567558,5.75099999999998
"41",0.757105098626586,5.858
"42",0.78349920682383,5.62200000000001
"43",0.7726201124308,5.57900000000001
"44",0.67302536633101,5.76400000000001
"45",0.777225796028504,5.86200000000002
"46",0.821523896548075,5.88800000000003
"47",0.738168579347209,5.577
"48",0.69047988232107,5.89699999999999
"49",0.797107072354697,5.51999999999998
"50",0.772378480720324,5.55000000000001
"51",0.782665394031849,5.73199999999997
"52",0.687358672408003,5.66800000000001
"53",0.734322561456012,5.71800000000002
"54",0.807213830902422,5.791
"55",0.754602173468217,5.45599999999996
"56",0.709015602461142,5.565
"57",0.785524614261122,5.78700000000003
"58",0.764779485326344,5.99199999999996
"59",0.722684673363336,5.54899999999998
"60",0.803379713299506,5.58100000000002
"61",0.77447730715031,5.358
"62",0.731602483470315,6.25799999999998
"63",0.738729119757307,5.56
"64",0.699744916699631,5.81799999999998
"65",0.793432120518517,5.90199999999999
"66",0.743428987763612,5.73700000000002
"67",0.766856328534005,5.59399999999999
"68",0.771124379477835,6.06
"69",0.749898981519423,5.89499999999998
"70",0.791445813843206,5.59700000000004
"71",0.744868660741832,5.74000000000001
"72",0.698709925625809,5.78399999999999
"73",0.637878858189131,5.87199999999996
"74",0.70570958700561,5.79399999999998
"75",0.652249325265331,5.79700000000003
"76",0.771371202419398,5.69900000000001
"77",0.755288518617437,5.99100000000004
"78",0.789445813536782,5.702
"79",0.768408329910561,5.65600000000001
"80",0.743480844872815,5.714
"81",0.794240247548755,5.51300000000003
"82",0.805050426099434,5.43199999999996
"83",0.693753260511991,5.46699999999998
"84",0.650681651493662,5.68599999999998
"85",0.612292876329249,6.06900000000002
"86",0.765451300311705,5.70400000000001
"87",0.679505533696986,5.62
"88",0.758864574139503,5.64300000000003
"89",0.775275598189104,5.57499999999993
"90",0.727330212427739,5.61400000000003
"91",0.701315525624534,5.84799999999996
"92",0.665715901650471,5.68899999999996
"93",0.674294716584951,5.726
"94",0.829318756364058,5.71899999999994
"95",0.741808059396398,5.65300000000002
"96",0.726822598208065,5.80200000000002
"97",0.680693160492954,5.81100000000004
"98",0.734866574049011,5.56099999999992
"99",0.706494715069802,5.41300000000001
"100",0.700335174032503,5.12400000000002
