"","acc","acc.RC","penG","penE","subset","comptimes"
"22",0.735289513089832,0.758845891166065,0.138104076411797,0.00604761261240849,"F1-F2-F4-F5-F6-F7-F8-F9-F10-F11",10.088
"23",0.663624776013314,0.724967132907157,0.141448424838923,0.00709432216372644,"F1-F2-F4-F5-F6-F7-F8-F9-F10",8.67000000000002
"24",0.671764635551794,0.77903105373189,0.141125627986936,0.00637618141483603,"F1-F4-F5-F6-F7-F8-F9-F10",8.67899999999997
"25",0.616351866856458,0.723832135835886,0.142005703161385,0.00896599279398486,"F1-F2-F4-F5-F7-F8-F9-F10",7.50399999999996
"26",0.739771504893762,0.780241191921303,0.142791816277263,0.00813921528054361,"F1-F3-F4-F5-F6-F7-F8-F9-F10",8.608
"27",0.711313185555552,0.816194448350763,0.141485918828416,0.00552519830161705,"F1-F2-F3-F4-F5-F6-F8",6.74100000000004
"28",0.684919453502264,0.740191296723457,0.146895713335781,0.00775476235038724,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",9.25200000000001
"29",0.709012324575875,0.805386742095346,0.137562694386265,0.00588887342742318,"F1-F3-F4-F5-F7-F8-F9-F10",7.38299999999998
"30",0.601188544426288,0.635848881903916,0.141260834979347,0.00827905623136549,"F1-F2-F3-F4-F7-F8-F10",7.13400000000001
"31",0.709107542752565,0.746017480929992,0.141405041150452,0.00594892023996118,"F1-F2-F3-F4-F5-F6-F8-F9",7.89600000000002
"32",0.718372690223132,0.741481358297423,0.139454536966628,0.00527770305531476,"F1-F2-F4-F5-F7-F8-F10",6.90699999999998
"33",0.686800712993165,0.729035736206723,0.14500762276435,0.00735767495214281,"F1-F2-F4-F5-F6-F7-F8-F10",7.82900000000001
"34",0.716910258468123,0.770801783248911,0.14015871713181,0.00486999706019473,"F1-F3-F4-F5-F6-F8-F9-F10",7.54600000000005
"35",0.728559543138367,0.824403557302243,0.138958772484475,0.00781243240367528,"F1-F4-F5-F6-F8-F9",6.959
"36",0.755314285975668,0.739659434670749,0.139682889938041,0.00701080634309036,"F1-F2-F3-F4-F5-F6-F9",6.93799999999999
"37",0.674818234976397,0.737289998737597,0.13745801327149,0.00695604996906094,"F1-F3-F4-F5-F6-F8-F9-F10",7.83699999999999
"38",0.739432695371061,0.774691492082171,0.14823259290718,0.0069841601592737,"F1-F2-F3-F4-F5-F6-F8-F9-F10",8.86800000000005
"39",0.733573760181564,0.763761973719773,0.146058354636794,0.00670567729684103,"F1-F2-F4-F7-F8-F9-F10",7.72799999999995
"40",0.718440680288063,0.716262493580525,0.145329626173569,0.00892228216124501,"F1-F2-F3-F4-F5-F6-F7-F9-F10",8.29600000000005
