"","acc","acc.RC","comptimes"
"1",0.664141527865193,0.697622004302698,754.53
"2",0.706781427695966,0.7923868188286,757.64
"3",0.727960896283219,0.764799084161034,744.36
"4",0.770995433335323,0.821352682698415,755.31
"5",0.696375441594948,0.74683482310521,746.33
"6",0.700836165048799,0.732785356243084,755.72
"7",0.688722233495541,0.767947598031535,744.25
"8",0.698814006568873,0.720653371996075,748.900000000001
"9",0.697045807531105,0.77135356522075,769.61
"10",0.727648009977271,0.759556120219845,748.13
"11",0.720117956067641,0.796759914191535,749.049999999999
"12",0.690621741764307,0.739647302582816,746.25
"13",0.747904201516142,0.809535009813812,766.92
"14",0.690276903174575,0.719243770733402,749.780000000001
"15",0.705388223072268,0.711327965392267,745.890000000001
"16",0.670359842405946,0.754275307297535,761.83
"17",0.708887562334397,0.71407799410887,768.980000000001
"18",0.740210646960768,0.816680230502431,745.34
"19",0.737173280359347,0.801730986249896,755.48
"20",0.676705458105764,0.710437473599845,752.639999999999
"21",0.71709501326427,0.732735118459897,752.700000000001
"22",0.725058920012052,0.743179780173298,770.959999999999
"23",0.628932859659869,0.663456445998405,753.939999999999
"24",0.657855619259707,0.777648454029896,759.809999999998
"25",0.61727352541129,0.71069546187326,740.02
"26",0.734636853109568,0.770614602873568,780.37
"27",0.668303266477374,0.763755057501381,752.52
"28",0.693575395323524,0.711444382061059,742.36
"29",0.740231046731024,0.829895517935172,758.14
"30",0.5935202750067,0.596303748114419,758.25
"31",0.695730969273868,0.733510546789799,753.09
"32",0.732892003709577,0.753735157739521,765.42
"33",0.697027084290842,0.736654739889107,766.98
"34",0.706445046362038,0.761233826392646,751.22
"35",0.691961995510126,0.729428299197348,771.55
"36",0.737415939082034,0.691370980712171,760.66
"37",0.70180667686575,0.766098905361736,755.959999999999
"38",0.734398530585857,0.758745288048009,747.950000000001
"39",0.735576562552687,0.740603522805262,759.860000000001
"40",0.723629691558369,0.682350248549314,753.360000000001
"41",0.718239298014412,0.731467616851976,768.970000000001
"42",0.675989334820264,0.695594284962794,795.92
"43",0.645649120204628,0.654868015268326,751.73
"44",0.735808021585481,0.707654944110611,760.309999999999
"45",0.751282953828949,0.791730999724864,739.050000000001
"46",0.661814177489234,0.76476954402095,732.639999999998
"47",0.714144089082149,0.784104015850046,773.509999999998
"48",0.663486372795115,0.755674901466643,766.330000000002
"49",0.671844462270616,0.665431412348813,746.41
"50",0.730425815685456,0.833637098461055,712.799999999999
"51",0.714410131000555,0.750627165096458,772.22
"52",0.654341373880023,0.711097710332084,779.29
"53",0.758986229990639,0.793500184462129,764.86
"54",0.717933871709989,0.757424752427099,768.82
"55",0.703221115471059,0.698895977401137,752.18
"56",0.711883908105014,0.793934936583953,776.64
"57",0.649599903847974,0.662775881768989,757.74
"58",0.666708507080466,0.698218201579692,761.030000000001
"59",0.630825019211948,0.712577890114317,749.73
"60",0.666610504554745,0.737383839189697,740.389999999999
"61",0.723528835694098,0.797619864447253,762.280000000001
"62",0.693707039427643,0.712379851333014,728.48
"63",0.736845232244401,0.764828728661182,762.48
"64",0.68098343051214,0.804097788163857,755.550000000001
"65",0.770303414335877,0.779921938044239,774.640000000001
"66",0.758956344611171,0.770826547625672,748.23
"67",0.784794683603583,0.790093573845633,794.719999999999
"68",0.672721223322565,0.750393193494528,770.639999999999
"69",0.718040587666311,0.765731217589841,755.15
"70",0.712446540217497,0.804349600145855,754.870000000001
"71",0.755581641245832,0.747976960623037,761.620000000001
"72",0.664571645920294,0.726199180414342,757.469999999998
"73",0.770134789383163,0.795110117910941,755.609999999997
"74",0.6336427487608,0.762089448603954,754.619999999999
"75",0.660929310447315,0.785637281676564,686.119999999999
"76",0.712100851675445,0.748410341443595,776.48
"77",0.697741221007514,0.80198899036657,753.98
"78",0.598254142632386,0.709208485467747,758.37
"79",0.693841205529748,0.711923300896247,745.49
"80",0.626727000607006,0.711842419999115,761.06
"81",0.673431660770981,0.722933427142199,752.88
"82",0.675461004895628,0.72147076043656,765.39
"83",0.742219254925602,0.814426677497452,780.58
"84",0.740268210971493,0.805976436436102,767.02
"85",0.713295414223687,0.792599128894536,747.639999999999
"86",0.710552848980223,0.662230206490732,761.65
"87",0.650983313679586,0.71031612002554,757.639999999999
"88",0.696559310112553,0.719491336537605,739.220000000001
"89",0.695817380501646,0.745216605614885,750.85
"90",0.734508564210911,0.756744329558192,752.66
"91",0.636388058500107,0.700539296111666,764.360000000001
"92",0.666003714903604,0.672351518033794,763.129999999999
"93",0.654046539844724,0.764833658636007,736.32
"94",0.733899263354691,0.782397188575842,750.400000000001
"95",0.664190461065608,0.714183555892632,737.469999999999
"96",0.74137210408689,0.770838951621494,738.26
"97",0.744416367920624,0.787214820876758,762.389999999999
"98",0.70399194561637,0.719526734043462,751.900000000001
"99",0.584964027962804,0.648700576075894,751.529999999999
"100",0.620367161558804,0.752239440004961,726.84
"101",0.721119909562557,0.730463363463558,740.17
"102",0.707494973395624,0.740762838819214,730.6
"103",0.760127747822266,0.759087316632891,771.26
"104",0.619912569118954,0.683842920958392,736
"105",0.623677033478981,0.652182428415471,748.06
"106",0.71737592313861,0.802020484531903,756.42
"107",0.658520510098522,0.716898832973929,757.16
"108",0.732592866523834,0.771103617757186,761.91
"109",0.690718237961049,0.764693832528189,742.73
"110",0.738917389507806,0.76796011897515,739.429999999999
"111",0.678592377544551,0.741844759024807,762.58
"112",0.691569826085698,0.736593871608113,763.040000000001
"113",0.712779946403993,0.789968904460152,760.860000000001
"114",0.74843338022243,0.816667722521888,741.5
"115",0.68207516280159,0.772814068053014,745.309999999999
"116",0.734445519102715,0.750732937016618,760.050000000001
"117",0.694646081851395,0.712105993699266,749.719999999999
"118",0.679661548827072,0.718318293312426,743.879999999999
"119",0.688865520159918,0.775843328884308,744.93
"120",0.671970686365473,0.788803199112584,744.860000000001
"121",0.693158244638508,0.760344087753527,748.67
"122",0.75096430195874,0.76951127741782,732.869999999999
"123",0.696981201920934,0.689313149421656,759.18
"124",0.721247292488467,0.787347190666517,750.700000000001
"125",0.710746125262486,0.744115381891748,754.860000000001
"126",0.791897925810717,0.812113965385836,780.41
"127",0.713206329584941,0.701145246216016,773.87
"128",0.688856138380601,0.755153396287265,750.2
"129",0.743234909956609,0.78629820979211,744.28
"130",0.678788293410131,0.692882827213461,742.08
"131",0.686318430664791,0.661826921681538,761.55
"132",0.668572728623405,0.66465693808759,758.46
"133",0.649534191941604,0.70513343862808,757.45
"134",0.746775740863916,0.78473981875859,759.759999999999
