"","X","acc","comptimes"
"1",1,0.523390058579639,367.231999999996
"2",2,0.578304103182256,365.272000000004
"3",3,0.463680877935461,367.849000000002
"4",4,0.595676647508831,379.548999999999
"5",1,0.570518208489164,369.681000000004
"6",2,0.498122671055403,369.661
"7",3,0.659657839104066,364.211000000003
"8",4,0.604222744975814,361.425000000003
"9",1,0.628945865550271,362.910000000003
"10",2,0.555317511488265,365.612999999998
"11",3,0.671412897954983,366.760000000002
"12",4,0.661976245854435,366.385999999999
"13",1,0.624513845108398,366.843999999997
"14",2,0.529020449102442,370.263999999996
"15",3,0.533659050537437,376.256999999998
"16",4,0.628237958386403,385.024999999994
"17",1,0.51950847925018,327.522000000004
"18",2,0.59655653495532,322.693999999996
"19",3,0.638078623384521,322.818999999996
"20",4,0.604209180647247,322.804000000004
