"","X","acc","comptimes"
"1",1,0.448144891785999,366.415000000001
"2",2,0.521848332962605,368.991000000002
"3",3,0.396943492117603,364.156999999999
"4",4,0.545069242353778,369.764999999999
"5",1,0.491009809563546,375.855
"6",2,0.43904781895393,375.600999999999
"7",3,0.636209200110139,369.852999999999
"8",4,0.540134833434857,370.061000000002
"9",1,0.587835232946669,366.337000000003
"10",2,0.502931886059195,365.120999999999
"11",3,0.63690590171908,367.437999999998
"12",4,0.618374144161249,365.652000000002
"13",1,0.582388171214824,367.198
"14",2,0.483109278822119,371.677
"15",3,0.484240010807763,368.184999999998
"16",4,0.588813221659343,368.096999999998
"17",1,0.469511038969315,320.939999999999
"18",2,0.55427642554968,325.824999999997
"19",3,0.582125793151041,316.945000000003
"20",4,0.592237171478327,323.190000000002
