"","X","acc","comptimes"
"1",1,0.897112560194997,456.994999999995
"2",2,0.93643920217256,450.467000000004
"3",3,0.902885220009261,456.777000000002
"4",4,0.924647762009727,452.692999999999
"5",1,0.919927031426667,452.524999999994
"6",2,0.894503650248583,420.749000000011
"7",3,0.941959178267088,410.851999999984
"8",4,0.926715875634868,401.950000000012
"9",1,0.939381307332049,519.279999999999
"10",2,0.939729751612206,462.915000000008
"11",3,0.941995585986909,449.801000000007
"12",4,0.92706488303054,415.272000000026
"13",1,0.918136947727073,421.689999999973
"14",2,0.922715981119465,405.821000000025
"15",3,0.896992828056111,400.176000000007
"16",4,0.923724510707672,390.284000000014
"17",1,0.901719199166374,408.195999999996
"18",2,0.928371855239755,406.021000000008
"19",3,0.931609160324793,401.436000000016
"20",4,0.935969917781123,402.792000000016
