"","X","acc","comptimes"
"1",1,0.638357551846492,559.332999999999
"2",2,0.772290110170835,552.392000000007
"3",3,0.693645699355964,555.553
"4",4,0.750613463036478,562.989999999991
"5",1,0.65962908173303,564.509000000005
"6",2,0.672186014866876,562.194000000003
"7",3,0.851448282848443,562.770999999993
"8",4,0.77486386600036,559.57699999999
"9",1,0.830566672016918,560.187000000005
"10",2,0.798623494545389,566.347999999998
"11",3,0.850392368781489,559.050999999992
"12",4,0.729780133606036,562.760999999999
"13",1,0.720825681552337,566.232000000004
"14",2,0.785314932788489,567.380000000005
"15",3,0.822327212741542,570.762000000002
"16",4,0.735435973521095,575.811000000002
"17",1,0.681637073708013,434.872000000003
"18",2,0.868009577936777,439.309999999998
"19",3,0.850819869450835,442.225999999995
"20",4,0.867058529498196,439.939999999988
