"","X","acc","comptimes","archs"
"1",1,0.0700755746190226,50.8099999999995,"multiMLP_L8_N16_D0.1_CV1"
"2",2,-0.143572608934333,50.7399999999998,"multiMLP_L4_N16_D0.1_CV1"
"3",3,-0.104564576925584,50.8900000000012,"multiMLP_L8_N16_D0.3_CV1"
"4",4,0.0853644512973826,49.9299999999985,"multiMLP_L8_N64_D0.1_CV1"
"5",5,-0.0810082632739255,49.2100000000009,"multiMLP_L4_N64_D0.1_CV1"
"6",6,-0.0593071659577873,51.1599999999999,"multiMLP_L8_N64_D0.1_CV1"
"7",7,0.0250716108197009,50.1700000000001,"multiMLP_L4_N64_D0.1_CV1"
"8",8,-0.0546003120538825,48.7199999999993,"multiMLP_L4_N16_D0.3_CV1"
"9",9,0.108656145383215,49.8799999999992,"multiMLP_L8_N64_D0.1_CV1"
"10",10,0.193032413746173,50.8099999999995,"multiMLP_L8_N64_D0.3_CV1"
"11",1,-0.0550159627815224,51.4400000000005,"multiMLP_L4_N64_D0.3_CV1"
"12",2,0.00877639500321787,50.630000000001,"multiMLP_L4_N16_D0.3_CV1"
"13",3,0.118864464801956,51.1100000000006,"multiMLP_L4_N64_D0.3_CV1"
"14",4,0.0461544047145565,50.2800000000007,"multiMLP_L8_N64_D0.3_CV1"
"15",5,-0.0906660446320452,51.6399999999994,"multiMLP_L4_N16_D0.1_CV1"
"16",6,0.108363361419565,49.2900000000009,"multiMLP_L4_N64_D0.1_CV1"
"17",7,0.0983034809752614,51.2800000000007,"multiMLP_L4_N64_D0.3_CV1"
"18",8,-0.0509649920543149,51.8600000000006,"multiMLP_L4_N64_D0.3_CV1"
"19",9,-0.135121802307849,52.8599999999988,"multiMLP_L4_N64_D0.3_CV1"
"20",10,0.0390430685240134,49.0900000000001,"multiMLP_L4_N16_D0.3_CV1"
